N	529	725	2024-03-29	냄새가 너무 좋아요! 맛있어서 또 삼! :)  	2024-03-23	anybunas	\N
N	529	726	2024-03-29	모양도 이쁘고 맛도 있을 것 같아요 ! 또 와보고싶습니다	2024-03-12	Rlaen12	\N
N	529	727	2024-03-29	두번째방문인데 가성비좋고 종류도 다양해서 좋아요 친구 집들이가는데 든든하네요!☺️	2024-01-20	알맹이8951	\N
N	529	728	2024-03-29	디저트가 귀엽고 맛있어용🫶🏻	2024-02-21	좋은곳만다님	\N
N	529	729	2024-03-29	아몽브릭 최고!!	2024-03-13	김토리짱	\N
N	529	730	2024-03-29	브릭샌드 이전에 먹어보고 맛있어서 또구매해요~	2024-03-15	보나보나링	\N
N	529	731	2024-03-29	휘낭시에 종류가 엄청 많고, 브릭샌드 먹어보고 싶었는데 있어서 구매해봤어요 맛날거같아용!!	2024-02-24	아임영	\N
N	529	732	2024-03-29	항상먹는브릭샌드맛나요	2024-03-21	thd****	\N
N	529	733	2024-03-29	친구 선물 주려고 재방문했습니다! 	2024-03-16	이시현현	\N
N	529	734	2024-03-29	이전에 친구가 선물해줘서 먹었는데 너무 맛있어서 강남역에 있다길래 바로 방문했어요! 너무 맛있어요,,	2024-02-25	혜원67	\N
N	529	735	2024-03-29	맛있다고 해서 와봄 ~~~ 	2024-03-16	comcom	\N
N	529	736	2024-03-29	서울역에서 샀는데 맛있어서 재방문!	2024-02-13	99K	\N
N	529	737	2024-03-29	두번째 구매중 소금우유 맛있어서 또사고 다른것도 샀고 다음에 선물로도 구매하려구요. 휘낭시에 맛집 추천👍	2024-02-26	Zz35	\N
N	529	738	2024-03-29	지나가다가 냄새에 이끌려 들어왔습니다…. 후	2024-03-23	성훈 킴	\N
N	529	739	2024-03-29	맛잇어서 자주와요!	2024-03-22	my4163	\N
N	529	740	2024-03-29	진짜 맛있어요 ! 선물용으로도 최고! 	2024-03-06	그린티라뛔	\N
N	529	741	2024-03-29	엄청 유명한곳이라 방문했어요 종류가 엄청 많아요!	2024-03-18	까미1092	\N
N	529	742	2024-03-29	맛있어요 아빠 발렌타인으로 선물 드렸어요	2024-02-20	와이파이없는카페예의없다	\N
N	529	743	2024-03-29	맛있어요! 피칸 추천!!	2024-02-05	김김이네	\N
N	529	744	2024-03-29	맛있어요 친절해요	2024-03-24	cru****	\N
N	529	745	2024-03-29	지나가다가 늘 궁금해서 사봤어요. 친절하시고 포장만 가능해요	2024-03-20	파란하늘푸른바다	\N
N	529	746	2024-03-29	오랜만에 강남 들른 김에 좋아했던 브릭이 들렀어요:) 어느새 예쁜 패키지까지 나왔네요••• 예쁘고 맛있어요 휘낭이❣️	2023-11-29	Tj공듀	\N
N	529	747	2024-03-29	귀엽고 맛있는 브릭샌드 인사동에서 먹었던기억이 있어서 들렀습니다~	2024-02-25	녕빌	\N
N	529	748	2024-03-29	강남역 지나갈때마다 구매하는 맛집!	2024-03-23	chr****	\N
N	529	749	2024-03-29	여태 사먹어본 휘낭시에 중에 젤로 맛있어요!!! 	2024-02-24	우헤헤40	\N
N	529	750	2024-03-29	사장님들이 친절하시고 가게가 깔끔해요 👍🏻	2024-03-25	뷰6682	\N
N	529	751	2024-03-29	포장도 깔끔하고 맛있어서 선물하기 굿입니다~! 	2024-03-09	김민아41	\N
N	529	752	2024-03-29	서울 올 때마다 꼭 한 번 들르는 맛집!! 지인 선물용으로도 최고입니다 :)	2024-03-23	Wegon51	\N
N	529	753	2024-03-29	친구 추천으로 구매했어요 너무 맛나요 대박나세요	2024-03-26	bij****	\N
N	529	754	2024-03-29	종류도 다양해서 선물하기도 좋고 너무 맛있어요!!!!	2024-02-24	p_****	\N
N	529	755	2024-03-29	처음 먹어보는데 맛있어요!!! 당충전 완료🫶	2024-02-29	swing78	\N
N	529	756	2024-03-29	종류 고를수있어서 좋아요!!	2024-03-28	Waaaaaany	\N
N	529	757	2024-03-29	휘낭시에 종류가 많고 맛있어보여서 홀린듯이 사버렸어요..	2024-03-11	링띵똥	\N
N	529	758	2024-03-29	이쁘고 선물용으로 좋아요!! 맛있어보여용 	2024-02-21	252500850	\N
N	529	759	2024-03-29	맛있다고해서 선물용으로 사려고 왔어요!	2024-03-01	백구6677	\N
N	529	760	2024-03-29	선물하려고 찾아보다 브릭샌드 추천이 많아 구매했습니다 받는 분이 좋아했음 좋겠어요~!	2024-03-22	unbekannterweis	\N
N	529	761	2024-03-29	고소하면서 짭쪼름한게 감칠맛있고 직원분들이 다 친절하심	2024-03-09	케요	\N
N	529	762	2024-03-29	재방문이에영 너무 맛있어용!!	2024-03-28	까미1092	\N
N	529	763	2024-03-29	이쁘고 깔끔해요! 잘먹겠습니다!	2024-02-24	wh****	\N
N	529	764	2024-03-29	선물용으로 잔뜩 샀어요!! 좋네용 ㅎㅎ	2024-02-29	기무미	\N
N	529	765	2024-03-29	줄서 있길래 휘낭시에 좋아하는데 먹어보겠습니다!  대박나세용🫶🏻	2024-03-21	지니3065	\N
N	529	766	2024-03-29	휘낭시에 먹고 싶었는데 강남역에 최고 맛집이 생겨서 좋아요!	2024-03-21	만보42	\N
N	529	767	2024-03-29	선물하기 좋아용 종류도 많고 다 맛있고 이쁘게 생겨서 더 좋습니다 ㅎㅎ ❤️	2024-03-01	마라멜로디	\N
N	529	768	2024-03-29	디저트 맛있고, 하나씩 포장되어 있어서 좋아요.	2024-03-07	Amber Lee	\N
N	529	769	2024-03-29	선물하기에 너무좋아요 여기가젤맛있는고같아요	2024-02-28	LHS13	\N
N	529	770	2024-03-29	좋아하는 곳이 강남에도 생겨서 좋네요~	2024-03-04	윤동주21	\N
N	529	771	2024-03-29	건강하고 맛있는 브릭샌드 지난번에 사먹어봤는데 너무 좋아서 어린이집 선생님 선물로 구매하러 왔어요. 냄새도 너무 좋고 직원분들모두 친절하네요 선물로도 간식으로도 강추합니다!	2024-02-22	jiu****	\N
N	529	772	2024-03-29	맛있습니다~! 모영이 이쁘게 생겼어요! ㅎㅎ	2024-03-01	phe97	\N
N	529	773	2024-03-29	유명해서 방문해 보았는데 너무 이뻐서 기대안고 포장해 갑니다 다음에 선물용으로 사봐야겠어요~	2024-03-27	yum****	\N
N	529	774	2024-03-29	주1회씩 와서 사먹는 브릭샌드♡ 우리 엄마가 좋아해요	2024-03-10	Boni76	\N
N	529	775	2024-03-29	디저트가 신박해요! 맛있을거같아용!	2024-03-10	sssssssseo	\N
N	529	776	2024-03-29	달콤브릭 맛있어요! 그리고 엄청 친절하세요!	2024-03-03	댕댕이예스리	\N
N	529	777	2024-03-29	강남역 지나다 맛있는 향기에 이끌려 방문한 브릭샌드! 특색 있는 휘낭시에들이 많아 신기했습니다. 점원분도 너무 친절하셨어요 강추~	2024-02-29	핑68	\N
N	529	778	2024-03-29	신분당선 지하상가에 고소한 냄새가 나서 보니 아주 깔끔하게 디저트가 나열되어있어서 눈돌아갔지뭐예요.. 게다가 맛있어요👏🏻	2024-03-01	마루콩이	\N
N	529	779	2024-03-29	친절하시고 휘낭시에 너무 귀여워요!! 다음에 또올게요!	2024-03-11	박소22	\N
N	529	780	2024-03-29	선물로 받아 먹어보고 맛있어서 직접 방문했어요! 선물로 챙겨주기 좋은 것 같아요^^	2024-01-22	뀨9765	\N
N	529	781	2024-03-29	만드는 걸 눈 앞에서 볼 수 있어서 안심입니당 맛있어요! 종류도 많고	2024-03-07	g1r	\N
N	529	782	2024-03-29	벽돌모양 휘낭시에가 너무 귀여워서 시선을 뺏겨버렸어요☺️ 선물용으로 루비, 말차브릭 두 개 사 갑니다!	2024-03-28	Budhy	\N
N	529	783	2024-03-29	휘낭시에 끝판왕, 부드럽고 쫀쫀해요	2024-03-14	1일1사과	\N
N	529	784	2024-03-29	엄청 맛있어용! 줄 서서 먹더라구요..! 그리고 저녁엔 솔드아웃이라 아쉽지만 다음엔 일찍가서 많이 먹어야겠아뇨🤧	2024-03-15	오키퍼플	\N
N	529	785	2024-03-29	요즘 휘낭시에에 푹 빠져있는데 그 유명한 브릭샌드 맛보러 왔어요 😆 지하철 출구 나가는 쪽이라 지나다니며 슥 포장해가기 최공!	2024-03-26	쏘르빈15	\N
N	529	786	2024-03-29	휘낭시에 종류가 너무 많고 보는 재미도 있었어요!  직원분들도 친절하시고 가게 내부와 외부 모두 깔끔해보이고 좋았어요😆	2024-03-08	각구	\N
N	529	787	2024-03-29	휘낭시에 전문점 답게 종류도 많고 맛도 좋습니다.	2024-03-13	떡집사장	\N
N	529	788	2024-03-29	지나가는 길에 우연히 봤는데 너무 맛있어보여서 여러개 사서 가요🥰 보기에도 너무 예쁘고 맛도 좋아요!! 다음에 또 지나가면 들릴게요♡	2024-03-09	TEOLAEGI	\N
N	529	789	2024-03-29	휘낭시에 좋아하는데 너뮤 맛있고 디자인이 특이해서 좋아요! 직원분도 친절하셨어요 ☺️	2024-02-22	jeu****	\N
N	529	790	2024-03-29	휘낭시에 맛집이에요 정갈하고 담백하고 맛잇어요	2024-03-14	monggni	\N
N	529	791	2024-03-29	너무 먹어보고 싶던곳인데 드디어 먹어보게되었어요~ 동네엔 없지만 종종 사먹으러 오고싶네요	2024-03-01	haemi46	\N
N	529	792	2024-03-29	모양이 진짜 특이해서 먹어 볼 가치가 있는 것 같아요! 선물용으로도 좋아보입니다:)	2024-02-26	찬연57	\N
N	529	793	2024-03-29	지하상가 오가다가 본 브릭샌드 처음엔 말차브릭부터 먹었는데 너무 맛있어서 그 뒤로 출근할때 계속 사먹고 있어요! 오늘은 부모님이랑 친구 선물로 12개입 8개입 2박스 사갔는데 너무 좋아하시더라구요 선물용으로도 너무 좋고 브릭샌드도 맛있습니다 특히 초코들어간게 맛있는거 같아요!!	2023-10-23	선실버	\N
N	529	794	2024-03-29	진짜 맛있어요!	2024-03-13	돈가즈매니아	\N
N	529	795	2024-03-29	브릭샌드 휘낭시에 너무 꾸덕꾸덕하고 거기에 초코도 얹어있어서 너무 독특하고 맛있어요~~ 강남역 올때마다 들려서 사먹어요!!!❤️❤️	2024-03-09	타피오카511	\N
N	529	796	2024-03-29	비교적 합리적인 가격으로 다양한 종류의 제품이 있어 좋습니다	2024-03-26	오일맨96	\N
N	529	797	2024-03-29	휘낭시에 넘 달콤하고 맛있어요 선물용으로도 좋고 접근성도 좋습니당🤤☺️	2024-02-28	치킨럽36	\N
N	529	798	2024-03-29	맛있어요. 개별 포장되어 있어서 먹기도 편하고 깔끔해요	2024-03-22	gre****	\N
N	529	799	2024-03-29	매장도 깔끔하고 직원분들도 매우 친절합니다 	2024-03-21	진짜남자32	\N
N	529	800	2024-03-29	너무 예쁘게 생겨서 선물하기 좋습니다!	2024-02-23	핑크공주52	\N
N	529	801	2024-03-29	맛잇어서 n번째 방문이에요!! 올때마다 카라멜브릭이 품절이었었는데 오늘은 있어서 사갑니다🩷	2024-03-04	우헤헤40	\N
N	529	802	2024-03-29	맛있을거같아요 친절하시고 담에 또방문할께용	2024-03-23	요리할땐연두해요	\N
N	529	803	2024-03-29	예쁜 인테리어와 디자인의 휘낭시에를 합리적인 가격에 판매하고 있어요. 커피에 디저트로 딱이네요!	2024-01-25	다수의 의견 중 하나	\N
N	529	804	2024-03-29	삼청동에서 한 번 갔다가 회사 근처에도 있길래 설 선물도 살겸 들렀어요ㅎㅎㅎㅎ 직원분들이 친절하시네요!!	2024-02-09	glg****	\N
N	529	805	2024-03-29	여러번 방문해봤는데 휘낭시에 정말 맛있습니다 강남역 지나다닐때마다 항상 들러요!	2024-03-17	임찬혁7	\N
N	529	806	2024-03-29	직원분이 친절하시고 맛있어요!! 강추합니당💯	2024-02-25	리뷰잘남긴당	\N
N	529	807	2024-03-29	n번째 방문이에요! 그냥 먹어도 맛있는데 얼려먹으면 더 맛나요 ㅎ	2024-03-26	우헤헤40	\N
N	529	808	2024-03-29	저번에 언니가 사달라고 해서 왔었는데 그때 기본 휘낭시에 자체가 너무 맛있었어서 오늘 또 구매하러 왔어요🥰 그땐 오렌지 브릭이 품절이어서 아쉬웠는데 오늘은 일찍 왔더니 종류 다 있어서 오렌지 브릭이랑 기본사서 갑니다 ㅎㅎ 앞으로 지나갈 때마다 구매할 거 같아요 짱짱	2024-03-13	hyun1975	\N
N	529	809	2024-03-29	선물세트 사러 방문했어요~~ 냄새도 좋아서 맛이 기대됩니다! 포장도 너무 빠르게 잘해주셔서 선물 사는거 너무 순조로웠어요🩷🩷	2024-03-13	압구정 불주먹	\N
N	529	810	2024-03-29	인스타에 핫해서 와봤어요! 선물용으로도 좋아보이네요~!	2024-03-04	쫑자이	\N
N	529	811	2024-03-29	선물하기 딱이에요 맛도 다양해서요!! 어른 분들 좋아하십니당!!🤍	2024-03-09	흔또리	\N
N	529	812	2024-03-29	역시 유명하고 잘 나가는 이유가 있는 것 같아요. 관리도 잘 되어 있고 친절해요👍🏻 맛은 당연히 좋습니다! 😀 추천해요!	2024-02-22	용쉐	\N
N	529	813	2024-03-29	휘낭시에 종류도 많고 맛있어요! 직원분들도 친절하시고 매장도 깔끔합니다✨ 포장도 예뻐서 선물하기 좋아요👍	2024-02-26	아몬드77	\N
N	529	814	2024-03-29	강남역 디저트 맛집으로 유명한 브릭샌드. 평일 7시쯤 방문했는데 대기줄이 있네요 대박~	2024-03-14	ockwon	\N
N	529	815	2024-03-29	사람들이 줄 서 있어서 같이 구매했어요. 엄청 맛도 있고 집가는 길에 하나 더 구매했어요. 직원분들도 친절하시네요.	2024-02-28	Okoo	\N
N	529	816	2024-03-29	휘낭시에 먹고싶어서 찾아가봤는데 포장도 예쁘고 선택한 휘낭시에 다 맛있고 좋음! 선물하기도 좋을 것 같아용~	2024-03-12	깅2	\N
N	529	817	2024-03-29	메뉴도 다양하고 너무 맛있어요 ㅎㅎㅎ 직원분도 친절하시고 추천합니당	2024-03-23	Yong lee	\N
N	529	818	2024-03-29	선물용으로 구매했는데 종류도 다양하고 포장도 되서 좋아요!  지하철 지하내부에 있어서 편하게 구매했습니다!	2024-03-10	0109924	\N
N	529	819	2024-03-29	브릭 선물하기도 좋고 맛도 너무 좋아요! 매장 직원분들도 너무 친절하세요💚	2024-03-12	Hellohello	\N
N	529	820	2024-03-29	저번에도 일본인 친구 선물주려고 샀다가 반응이 너무 좋아서 이번에도 샀습니다:D 친구 선물로 딱이에요!	2024-03-13	bb****	\N
N	529	821	2024-03-29	브릭샌드 수원에도 생겼으면 좋겠어요ㅠㅠㅠㅠ 진짜 휘낭시에는 여기꺼만 먹습니다... 너무 맛있어요!!! 대박나세용🤍	2024-03-15	wlsal2750	\N
N	529	822	2024-03-29	지나만 다니다가 처음 사먹어봤는데 맛있네요! 너무 달지도 않고 상큼한 것 좋아하시면 오렌지필 있는 것 추천 드립니다.	2024-03-27	방석담요	\N
N	529	823	2024-03-29	강남 디저트 선물이라고 검색하니 많이 추천되어 구매해봤습니다! 종류도 많고 친절하게 추천도 잘해주셔서 더욱 기분좋게 구매했어요~ 사람들이 줄서서 구매하는 디저트 가게라 더욱 맛이 기대됩니다! 리뷰쓰다가 갓나온 아몽브릭 타이밍이 맞아서 먹어봤는데, 토핑도 가득하고 바삭하니 너무 맛있어요! 갓나온 디저트가 있다면 선택해서 드셔보시길 강추드립니다!	2024-02-27	차리니	\N
N	530	824	2024-03-29	좋아요	2023-03-29	hhh****	\N
N	530	825	2024-03-29	커피도 향긋하고 친절해요~♡	2023-04-08	까쪼벤맘	\N
N	530	826	2024-03-29	작지만 커피맛 참 좋네요	2023-04-04	네이버기록	\N
N	530	827	2024-03-29	맛있어요	2023-04-10	꼬냥이54	\N
N	530	828	2024-03-29	인테리어도멋지고 사장님도 친절해요! 	2023-04-11	맛잘알전어	\N
N	530	829	2024-03-29	카푸치노 맛나요	2023-03-29	짱구7597	\N
N	530	830	2024-03-29	😊😊😊😊😊	2023-07-14	제로스1412	\N
N	530	831	2024-03-29	새로생겨서 가봤는데 맛있네용 	2023-05-09	ydj****	\N
N	530	832	2024-03-29	새로오픈해서 가봤어요 커피도 맛있고 사장님과 언니분도 모두 친절하시네요 자주 이용해야겠어요ㅎ	2023-03-31	dbswn8008	\N
N	530	833	2024-03-29	굿	2023-10-24	sco****	\N
N	530	834	2024-03-29	친절하시고 커피도 맛있어욤 디저트도요👍	2023-06-02	s0happy	\N
N	530	835	2024-03-29	커피가 매우 맛있고 쿠키도 몹시 기대 이상이에요!	2023-03-15	하나하나둘둘	\N
N	530	836	2024-03-29	잘 마시고갑니다~	2023-04-14	영수증스나이퍼	\N
N	530	837	2024-03-29	어느날 갑자기 오피스만 가득한 선릉에 생긴 연남동느낌의 카페. 커피가 정말 맛있어요!	2023-05-08	당근1384	\N
N	530	838	2024-03-29	커피 맛있은데 양이 좀 적어요  ㅋㅋㅋ	2023-04-12	milkkeh	\N
N	530	839	2024-03-29	커피에 진심인 사장님의 정성이 담겨있어요! 손님 한 분 한 분에게 친절하게 대해주시는 모습이 인상적이에요! 인테리어 또한 사장님의 개성이 묻어나있어 좋았습니다!	2023-03-25	부덕질3	\N
N	530	840	2024-03-29	점심마다 복작이는 카페에용 매일우유 쓰면 더 좋을 것 같아욤	2023-05-02	0jiroom111	\N
N	530	841	2024-03-29	점심시간에 잠시 쉴 수 있는 공간이 생겨서 너무 좋네요.  커피도 기억에 남을 정도로 맛있습니다.	2023-05-22	don****	\N
N	530	842	2024-03-29	멋스러운 인테리어와 날씨~ 갬성 터지는 크림라떼의 비주얼 기분 좋아지는 맛이에오 알렉산더 \ ^_^ / 만세~	2023-04-29	wAn46	\N
N	530	843	2024-03-29	알렉산더 커피  좋아요 	2023-08-01	제로스1412	\N
N	530	844	2024-03-29	특색있는 브랜딩과 잘 만들어진 공간, 규모는 크진 않지만 위치대비 가성비가 매우 좋음! 테잌아웃으로 많이 이용할것 같아요. 종종 갈게요~	2023-03-24	라떼콜라붕어빵	\N
N	530	845	2024-03-29	친절하고 공간이 주는 느낌도 좋네요. 커피도 물론 맛있습니다.	2023-03-31	영수증스나이퍼	\N
N	530	846	2024-03-29	나만 알고 싶은 카페에요 사장님도 친절하시고 커피도 맛있어요	2023-08-04	비비2929	\N
N	530	847	2024-03-29	드디어 동네에 마음에 드는 카페🤍	2023-09-02	hmmnyari	\N
N	530	848	2024-03-29	빌딩숲 선릉에 이렇게 여유롭고 예쁜 카페 생겨서 너무 좋아요! 커피랑 디저트 맛있는건 물론이고 첫 방문인데도 사장님이 너무 친절하셔서 기분까지 좋아졌어요😊 강남쪽에 잘 올 일이 없는데 이젠 강남에 오면 무조건 올 거 같아요!	2023-06-14	yos****	\N
N	530	849	2024-03-29	사장님이 엄청 친절하시고 와인향이 나는 아메리카노가 신기했어요! 맛있는 커피 마시고 싶을 때 또 가려구요 :)	2023-06-30	림리미20	\N
N	530	850	2024-03-29	좋습니다.	2023-10-18	백스위치24	\N
N	530	851	2024-03-29	초코라떼가 정말 맛있었어요! 초코시럽, 파우더 섞은 느낌이 아니라 진짜 다크초콜릿을 녹인 맛이에요. 달지 않은 게 딱 제 스타일입니다. 카페 분위기도 정말 좋았고 바리스타 한 분 계셨는데 사장님이신가요? 친절하셔서 주문할 때부터 기분이 좋았고 음료까지 맛있어서 첫 방문에 바로 단골 예약했습니다.🥹 커피도 맛있다는데 안타깝게도 저는 커피알못이라 커피를 못 마시는 게 아쉽네요... 대신 다른 음료들 전부 다 마셔보려고요😇 이런 곳에 이런 카페가 있네? 하면서 우연히 지나가다 들린 곳인데 오늘 하루 일과 중 가장 만족스러운 곳이었습니다. 앞으로 잘부탁드립니다~🫶🏻	2023-05-27	멍뭉이41	\N
N	530	852	2024-03-29	깔금하고 임펙트한 공간이 좋았어요~	2023-08-31	워니리니99	\N
N	530	853	2024-03-29	커피를 잘 추천해주시고 조용히 쉬다가기 좋아요	2023-07-04	Soy Online	\N
N	530	854	2024-03-29	친절하세요	2023-10-26	je8****	\N
N	530	855	2024-03-29	근처 수업 들으러 왔다갔다하면서 한번은 가봐야지 했는데 수업마지막때 와보네요..ㅎ브루잉수업을 듣다보니 핸드드립을 먹게 됐는데 와... 진짜 신맛없고 달아요 꿀먹는줄 ㅎㅁㅎ 그냥흡입한거 같아요 엄청 맛있게 먹었어요:) 담에 또 방문하고 싶어요😆👍🏻👍🏻	2023-05-03	치즈당근	\N
N	530	856	2024-03-29	가게가 작아서 앉는 자리가 적지만 커피의 탄맛도 거의 없고 밸런스 잘 맞게 진한 아메리카노라서 만족스러워요	2023-07-26	힝깅716	\N
N	530	857	2024-03-29	선릉역 골목 안에 위치한 알렉산더커피 !  사장님이 혼자 운영하시는거 같았는데, 차분하게 주문 받아주셔서 좋았어요!   장소가 넓진 않지만 번잡스럽지 않았고 카운터 맞은 편에 경제 신문들이 몇부 놓여져있는게 신박했습니다 :-)   잠깐 머무르긴 했지만, 쉬는 기분으로 잘 있다 왔어요^^	2023-07-15	joo9019	\N
N	530	858	2024-03-29	우연히 커피사러 들렸다가 쿠키도 샀는데 정말 맛있었어요	2023-06-21	msi0123	\N
N	530	859	2024-03-29	ㅡ	2023-12-02	ysh77050229	\N
N	530	860	2024-03-29	ㅡ	2023-12-04	ysh77050229	\N
N	530	861	2024-03-29	ㅡ	2023-12-08	ysh77050229	\N
N	530	862	2024-03-29	친절한 곳! 다들 열정적이세요 기분 좋아져요!	2023-11-07	fnlsie	\N
N	530	863	2024-03-29	선릉역 커피 핫플 매일 바뀌는 오늘의 커피가 재밌고 맛있어요	2023-10-31	당근1384	\N
N	530	864	2024-03-29	항상 친절하세요	2023-12-05	eunoia1967	\N
N	530	865	2024-03-29	너무 친절하고 커피도 너무 맛있어여	2023-11-15	Sky KQ	\N
N	530	866	2024-03-29	평일 일찍 오픈하더라구요!  카페도 이쁘고, 아아 마셨는데 꽤 맛있습니다. 쿠키도 너무 맛있어서 놀랐어요.  다른 커피 메뉴도 궁금해서 또 방문하려구요!	2023-08-18	Nadiya94	\N
N	530	867	2024-03-29	커피도 맛있고 캬라멜 파운드도 맛있고 직원분들도 친절하시고 그냥 최고다. 	2023-10-11	밥밥곳곳	\N
N	530	868	2024-03-29	바리스타분들이 정말 친절하고 다정하고 에너제틱해요! 커피도 맛있고 환대의 경험이 인상적인 곳✨	2023-08-08	thee	\N
N	530	869	2024-03-29	오늘의 커피는 항상 맛있는거 같아요 :) 언제 방문하든 친절하신 직원분들에 미소가 절로 나오는 곳이에요. 	2023-10-23	Ji오	\N
N	530	870	2024-03-29	커피 맛집!!! 음악도 좋고 인테리어도 예쁘고.. 주변에 오신다면 꼭 들러보세요!	2023-09-23	작꼬	\N
N	530	871	2024-03-29	회사근처 최애 카페에요 :)  선릉역 근처 넘치고 넘치는게 카페라지만 계속 찾게되는 이유가 다 있겠죠?  유럽이 생각나는 cozy한 카페에요 :)	2023-10-10	eunoia1967	\N
N	530	872	2024-03-29	동네에 차타고 돌아다니면서 카페 예쁘다 생각했는데 우연히 삥타이거님 유튜브를 보고 방문했어요 커피 맛있다고 칭찬하시던데, 정말 맛있네요 아침마다 스타벅스 들려서 출근하는 편인데 이젠 여기로 정착할듯해요:) 사장님도 친절하시고 카페 분위기도 좋아서 다음엔 테이크아웃 말고 매장에 앉아서 먹고 가려구요. 그리고 동네에 이런 예쁜카페가 생겨서 너무 좋아요 오래오래 영업해주세요 ☺️	2023-07-24	soso0127	\N
N	530	873	2024-03-29	점심시간에는 근처 직장인들이 많이 찾는 듯 합니다. 드립커피와 라떼 모두 맛이 좋아요.	2023-09-05	posey666	\N
N	530	874	2024-03-29	매장이 작지만 예뻐요	2024-02-03	joanna350	\N
N	530	875	2024-03-29	평일 오후 방문했더니, 굉장히 핫플이었어요ㅎ 그래도 한 분씩, 조용히 계시다가 금방 금방 자리가 나더라구요. 커피도, 디저트도 너무 맛있고, 공간도 너무 좋아요. 오후에 계시는 직원분들도 넘넘 친절하셔서 거의 감동적이었어요!	2023-08-25	Nadiya94	\N
N	530	876	2024-03-29	오전에 인스타로 오늘의커피가 뭔지 확인해보는 재미에 출근길이 조금 덜 쓸쓸해졌어요! 시간이 갈 수록 인기가 많아져서 이제는 좌석 잡기가 쉽지 않아졌네요. 커피도 디저트도 맛있고 가게 분위기도 좋아요	2023-11-29	당근1384	\N
N	530	877	2024-03-29	커피가 맛있구 매장이 깔끔하고 예뻐요. 베를린카페 너낌🫶🏻💛❤️🖤	2023-10-04	술병난꼬부깅	\N
N	530	878	2024-03-29	우연찮게 들어갔는데 커피가 상당히 맛있었어요!! 사장님도 엄청 친절하시고 선릉에서 커피 마실때 자주 갈 것 같아요.	2023-11-04	우쨔응	\N
N	530	879	2024-03-29	친절하게 설명해 주셔서 감사합니다! 커피를 더 좋아할 수 있게 되었어요 :)	2024-01-16	코젤다크59	\N
N	530	880	2024-03-29	멜버른에 와있다는 착각을 주는 멋진 외관과 인테리어에 이어 멋진 바리스타분들의 환영과 메뉴소개에 괜히 기분이 좋아지는 건 착각이 아닐 거예요. 차분한 설명과 더불어 친근함이 더 해주었던 온두라스 원두의 필터커피는 잔잔하면서도 묵직함과 어우러지는 밸런스적인 산미가 돋보였고, 이곳 공간과 잘 어울렸습니다. 감사히 잘 마셨습니다. 여담으로 모기 손님분들이 많으셨지만 추워진 지금은 많이 오시지 않을 거예요!🤫	2023-10-10	ar****	\N
N	530	881	2024-03-29	바닐라라떼 많이 달지 않고 맛있는 것 같아요 음료 사이즈가 좀 작은편이에요	2024-02-02	유키3762	\N
N	530	882	2024-03-29	커피도 합리적이고 롱블랙 넘 좋은데ㅎㅎ 담엔 에스프레소 마시러 올게용 너무너무 친절하세요,, 잠깐 오가는 손님 감기를 챙겨주다뇨ㅜㅜ 제 하루 원동력이 됐습니다😇  자주 와야겠어요	2024-01-18	Ani7	\N
N	530	883	2024-03-29	커피도 맛있고 주인장도 친절하시고 겨울 아늑 한시간 갖기 좋아요	2023-12-19	BIRDY	\N
N	530	884	2024-03-29	친절한 응대와 맛있는 커피 제공에 진심으로 감사드립니다 :)	2024-03-07	yisuhryu	\N
N	530	885	2024-03-29	제가 회사 근처에서 가장 좋아하는 곳 드립 커피가 맛있고 직원분들이 친절해요	2024-03-14	unknown85	\N
N	530	886	2024-03-29	선릉에 이런곳이 생겼네요. 커피맛도 너무 좋고 친절합니다. 가격도 착한데 주문을하면 따뜻한 물과 함께 커피를 직접 가져다 주시네요.  분위기 차분하고 가을엔 야외 좌석도 매력넘치네요.	2023-12-29	카빵티	\N
N	530	887	2024-03-29	오늘의 커피 , 카페라떼 ,마셨습니다. 일단 라떼는 정말 크리미하고 고소했습니다. 목 뒤에 꺼끌하게 남는 것이 없이 너무 부드럽게 넘어가는 그 고소한 우유의 목넘김이란.. 너무 좋더라구요 오늘의 커피 역시 산미가 살짝 도는것이 좋았습니다 레몬 카스테라 역시 아주 좋았습니다.  + 매장에 오늘의 신문이 붙어있더라구요,  미디어의 홍수 속에 살고 있다가 이곳에서 아날로그의 따듯함까지 느끼고 온 것 같다고나 할까요 ㅎ	2023-12-20	koniverse	\N
N	530	888	2024-03-29	깔끔하고 편안한 느낌 매장 입니다. 	2024-02-29	잘하고싶다9	\N
N	530	889	2024-03-29	직원분들이 넘 친절하세오. 주문할 때 건네주신 따뜻한 물 한 잔.. 감동받았습니다 🥹 라떼도 넘 맛있고 라떼아트 넘 귀엽고 예뻐요. 매장도 우드톤 너무 예쁘고 분위기도 좋고 그냥 완벽합니다. 여태 가본 카페중 최고예요. 편안하게 머무르다 갑니다. 종종 방문할게욥 🍀	2024-01-19	오잉떠잉	\N
