82	마말레이드 커피바	37.5015259993136	127.032960640456	마말레이드 커피바	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FBBBFD7A8A1DF48849A063D03DBD1E424	서울 강남구 테헤란로19길 23	NULL	\N	5.0	매일 00:00 ~ 24:00	NULL	2024-03-30	\N	0
83	카페큐릉	37.50282704153692	127.04864167852956	카페큐릉	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0FCF6BF3CDAD4ACD9BFE620CE638DCE5	서울 강남구 테헤란로52길 21	NULL	\N	4.1	NULL	NULL	2024-03-30	\N	0
84	커피브라더 강남점	37.5052362336628	127.039208647228	커피브라더 강남점	\N	NULL	서울 강남구 언주로99길 21-3	NULL	\N	3.8	매일 11:00 ~ 02:00	NULL	2024-03-30	\N	0
85	바나프레소 강남우성점	37.4915811693316	127.031188877672	바나프레소 강남우성점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F92FD78A6CBF246AE9D4D0C4DFB180345	서울 강남구 강남대로 318	070-8998-8991	\N	5.0	월~금 07:00 ~ 21:00	https://www.banapresso.com	2024-03-30	\N	0
86	퍼블릭갤러리	37.49057710415796	127.032461689296	퍼블릭갤러리	\N	NULL	서울 강남구 도곡로1길 10	070-4233-1122	\N	0.0	NULL	http://www.public-gallery.com/	2024-03-30	\N	0
87	오늘도 카페일리터 강남점	37.5064658184862	127.037313744891	오늘도 카페일리터 강남점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FECAB9B66438746E3AEE5E6135E8C56C7	서울 강남구 봉은사로34길 28	070-4452-1994	\N	4.3	NULL	NULL	2024-03-30	\N	0
88	시나브로	37.49734633041	127.032604845368	시나브로	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F40FFEEBB8C3F4883BB101FE83C492FBA	서울 강남구 논현로85길 71	NULL	\N	3.0	월~금 07:30 ~ 22:00 / 토 10:00 ~ 20:00 / 일 10:00 ~ 18:00	NULL	2024-03-30	\N	0
89	황금열쇠 플라워로드점	37.5017905136596	127.027400007468	황금열쇠 플라워로드점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F10BB221DEA4E4A38B205390DA1931624	서울 강남구 봉은사로18길 76	02-6339-7357	\N	4.5	NULL	NULL	2024-03-30	\N	0
90	투샷	37.4909774158423	127.031484885787	투샷	\N	NULL	서울 강남구 강남대로 310	02-561-5080	\N	5.0	월~금 08:00 ~ 17:00	http://blog.naver.com/crystaljini	2024-03-30	\N	0
91	파란행복	37.49883665175	127.035532207201	파란행복	\N	NULL	서울 강남구 논현로85길 28	02-211-2029	\N	0.0	월~금 07:30 ~ 18:30	NULL	2024-03-30	\N	0
92	카페드리옹 역삼점	37.5045243064662	127.044659523201	카페드리옹 역삼점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F27B0E01A1953463681D63CEC76829665	서울 강남구 언주로98길 36	NULL	\N	1.0	월~토 09:00 ~ 21:30	NULL	2024-03-30	\N	0
93	오히커피	37.4947300232639	127.040627983145	오히커피	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F35BCE5468F514AC0B50B05EE20D7C18C	서울 강남구 도곡로25길 31	02-558-8172	\N	4.7	NULL	NULL	2024-03-30	\N	0
94	오디오시요거트 강남역점	37.4944392440819	127.03415731766	오디오시요거트 강남역점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F79AA085DD0E7454DA6DCCBB274B57B39	서울 강남구 역삼로 133	02-563-2726	\N	5.0	매일 10:00 ~ 21:30	https://blog.naver.com/comfycomfy	2024-03-30	\N	0
95	메가MGC커피 강남역점	37.4980782094897	127.028077171342	메가MGC커피 강남역점	\N	NULL	서울 강남구 테헤란로 101	02-567-5424	\N	2.1	매일 07:00 ~ 22:00	http://www.megacoffee.me	2024-03-30	\N	0
96	이디야커피 역삼더블루점	37.4929429115701	127.039188650567	이디야커피 역삼더블루점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE57AFB6E27FE4C68A7881B3FAA8831FC	서울 강남구 논현로63길 16	02-565-5510	\N	5.0	월~토 08:30 ~ 20:00	http://www.ediya.com	2024-03-30	\N	0
97	코티커피 강남효성점	37.4970037788543	127.029835242373	코티커피 강남효성점	\N	NULL	서울 강남구 강남대로84길 15	070-4923-7948	\N	1.0	월~금 07:30 ~ 22:00 / 토,일 08:00 ~ 21:00	NULL	2024-03-30	\N	0
98	플레어비 역삼GFC몰점	37.5000256817836	127.03650986523	플레어비 역삼GFC몰점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FD8ACF138F7224BF9BC0512759734E612	서울 강남구 테헤란로 152	070-4404-4989	\N	4.9	월~금 07:00 ~ 22:00 / 토 09:00 ~ 19:00	NULL	2024-03-30	\N	0
99	카페로코	37.506510536357	127.035467984355	카페로코	\N	NULL	서울 강남구 봉은사로30길 17	NULL	\N	4.3	월~금 09:00 ~ 22:00 / 토 12:00 ~ 21:00	https://www.instagram.com/cafe.loco_	2024-03-30	\N	0
100	매머드커피 강남1호점	37.4938029718628	127.031495118288	매머드커피 강남1호점	\N	NULL	서울 강남구 역삼로 113	070-8881-1645	\N	4.7	월~금 07:00 ~ 23:00	http://www.mmthcoffee.com	2024-03-30	\N	0
101	카페쿰	37.5005975982539	127.039979760727	카페쿰	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FE8C36CDD256E4A9395F895E8DDF11EA5	서울 강남구 논현로86길 33	02-538-0087	\N	5.0	월~금 08:30 ~ 21:00 / 토 11:00 ~ 17:00	https://www.instagram.com/cafekulm	2024-03-30	\N	0
102	에버그릭 역삼점	37.49852505558782	127.0350231662965	에버그릭 역삼점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC02A5CCA4D244CCB9F74B57559B1BA2A	서울 강남구 테헤란로20길 19	NULL	\N	1.0	월~토 10:00 ~ 22:00	https://www.instagram.com/ever_greek_yeoksam/	2024-03-30	\N	0
103	카페리빈 강남점	37.490577104158	127.032461689296	카페리빈 강남점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F23FF729EB16A4B4590044F1F494CBBC4	서울 강남구 도곡로1길 10	02-554-0608	\N	3.8	월~토 09:00 ~ 21:20 / 일 09:00 ~ 19:40	NULL	2024-03-30	\N	0
104	W카페 역삼3점	37.5003737307208	127.041196491678	W카페 역삼3점	\N	NULL	서울 강남구 테헤란로34길 21-7	NULL	\N	0.0	매일 07:00 ~ 17:00	NULL	2024-03-30	\N	0
105	카페드빈티지 역삼3호점	37.5052767936724	127.036345037862	카페드빈티지 역삼3호점	\N	NULL	서울 강남구 논현로102길 15	NULL	\N	4.5	월~금 12:00 ~ 24:00	NULL	2024-03-30	\N	0
106	레드애플 강남파이낸스센터점	37.4998094039469	127.036627372828	레드애플 강남파이낸스센터점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFD31ED1CFCA84CC4B302EF3F0D280AF3	서울 강남구 테헤란로 152	02-565-3122	\N	3.7	월~토 09:00 ~ 21:00	https://redapplecoffee.com	2024-03-30	\N	0
107	트리플에이커피 역삼점	37.5019764772055	127.033050181632	트리플에이커피 역삼점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBFFE03C32910427588DEC33DF08519D1	서울 강남구 테헤란로19길 30	02-558-5296	\N	4.8	월~금 07:00 ~ 22:00 / 토,일 10:00 ~ 22:00	http://tripleacoffee.co.kr/	2024-03-30	\N	0
108	호야빙 역삼점	37.50136355589136	127.03388792076667	호야빙 역삼점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F82DDE6DB58FB41A0A6D5F023F18F5227	서울 강남구 논현로95길 29-8	02-558-5552	\N	4.0	매일 00:00 ~ 24:00	NULL	2024-03-30	\N	0
109	바나프레소 역삼초교사거리점	37.4942754030042	127.033661948333	바나프레소 역삼초교사거리점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3E3D9A6ADF0D43CDAC20D4B6DE670B5B	서울 강남구 역삼로 127	070-8998-8954	\N	3.2	월~금 07:00 ~ 20:30	https://www.banapresso.com	2024-03-30	\N	0
110	멜로우미	37.492875840868	127.034692599538	멜로우미	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD9DAD7F9BB424FC28E625D1F7474C54C	서울 강남구 논현로67길 64	NULL	\N	0.0	NULL	NULL	2024-03-30	\N	0
111	킴델숀	37.49919932404163	127.03972117366156	킴델숀	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F723499DAAD6D47B6B495CEDD79B5E9AA	서울 강남구 언주로81길 47	02-6093-1234	\N	0.0	월~금 10:00 ~ 22:00 / 토,일 12:00 ~ 22:00	https://smartstore.naver.com/kimdelssohn	2024-03-30	\N	0
112	매스커피 역삼점	37.5027282920131	127.037804973462	매스커피 역삼점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F23309B4555E7E10021	서울 강남구 논현로94길 19	02-556-6007	\N	3.5	매일 07:00 ~ 22:00	http://www.mass-coffee.com	2024-03-30	\N	0
113	스타벅스 강남역신분당역사점	37.49701321401818	127.02810165133744	스타벅스 강남역신분당역사점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F49ECAC20F9624721826A415EACFF77F8	NULL	1522-3232	\N	4.9	월~금 06:30 ~ 20:00 / 토 07:00 ~ 18:00 / 일 08:00 ~ 17:00	https://www.starbucks.co.kr/	2024-03-30	\N	0
114	커피나인 언주역	37.5066744274477	127.032662058738	커피나인 언주역	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F52A4A24ADC764A57BEB1CCA05110270E	서울 강남구 봉은사로 170	0507-1325-1039	\N	5.0	월~토 06:00 ~ 20:00 / 일 08:00 ~ 17:00	https://www.instagram.com/coffeenine_eonju	2024-03-30	\N	0
115	에슬로우커피 뱅뱅사거리점	37.4909084750881	127.033180995477	에슬로우커피 뱅뱅사거리점	\N	NULL	서울 강남구 도곡로3길 10	02-554-9556	\N	4.3	매일 07:00 ~ 23:00	http://www.eslow.co.kr/	2024-03-30	\N	0
116	올어바웃카페 강남상록회관점	37.5039663321378	127.042908471025	올어바웃카페 강남상록회관점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE19053FFBD894743A8D9EF2B6F8FD3DD	서울 강남구 언주로 508	02-560-3459	\N	5.0	NULL	https://www.facebook.com/allaboutcafe7	2024-03-30	\N	0
117	라이브러리	37.5034035886013	127.039208819785	라이브러리	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F8c016a040a187d9f44c09b2c9b75d56524dad517%3Foriginal	서울 강남구 언주로93길 32-3	NULL	\N	5.0	월~금 10:00 ~ 22:00 / 토 10:00 ~ 17:00	NULL	2024-03-30	\N	0
118	카페리	37.5005795750753	127.039988798356	카페리	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC987052D09374A34B995D3D506503192	서울 강남구 논현로86길 33	NULL	\N	0.0	월~금 07:30 ~ 20:00 / 토 10:00 ~ 17:00	NULL	2024-03-30	\N	0
119	바나프레소 역삼삼보점	37.5004086073979	127.033474709844	바나프레소 역삼삼보점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FECD77C83A0184751BD66B1A36D80E2F9	서울 강남구 테헤란로19길 5	070-8998-8970	\N	4.0	월~금 07:00 ~ 21:00 / 월~금 라스트오더 ~ 20:30	https://banapresso.com	2024-03-30	\N	0
120	커피인류 역삼점	37.49845106987356	127.04811863849196	커피인류 역삼점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FD5016D5B3F2A42D6A4A156F6652C842D	서울 강남구 역삼로52길 14	070-4233-5013	\N	5.0	매일 08:00 ~ 19:00	NULL	2024-03-30	\N	0
121	투오프커피	37.49528627442306	127.03386595055488	투오프커피	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FBDE01FE08A5F42A8BFC6EA2B4077AA17	서울 강남구 역삼로9길 20	070-7704-6600	\N	3.2	월~금 08:00 ~ 21:00	NULL	2024-03-30	\N	0
122	매머드커피 강남역점	37.4977283224454	127.029298371216	매머드커피 강남역점	\N	NULL	서울 강남구 테헤란로4길 6	02-501-6618	\N	4.0	월~금 07:00 ~ 18:00 / 토 08:30 ~ 18:00	http://www.mmthcoffee.com	2024-03-30	\N	0
123	터프커피(TUFF COFFEE)	37.5019460888758	127.035314281113	터프커피(TUFF COFFEE)	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F990B1704A29C4704B1014C0B3E8C7B82	서울 강남구 테헤란로25길 19	02-566-8945	\N	4.5	월~토 08:00 ~ 21:00	NULL	2024-03-30	\N	0
124	데어무트	37.5020422478808	127.038970613242	데어무트	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5F7761F1CD0040EC9B83C706349BC72D	서울 강남구 테헤란로33길 3-6	010-2136-2191	\N	5.0	월~금 08:00 ~ 18:00	https://www.instagram.com/der_mut_/	2024-03-30	\N	0
125	하트카페	37.49717922132452	127.0398591986624	하트카페	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F12D3164A8E6141FF89200296F90DB894	서울 강남구 논현로76길 11	02-556-9970	\N	4.9	월~금 08:00 ~ 19:00 / 토 11:00 ~ 18:30	NULL	2024-03-30	\N	0
126	밸런스포인트 선릉점	37.5058424055437	127.047162045524	밸런스포인트 선릉점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F189C12BEBA124130B524F82907089D27	서울 강남구 테헤란로55길 20	010-6235-4046	\N	4.5	월~금 09:00 ~ 24:00 / 토 10:30 ~ 18:00	https://instagram.com/balancepoint.coffee	2024-03-30	\N	0
127	갤러리지아르체	37.49604002394749	127.02853100453	갤러리지아르체	\N	NULL	NULL	02-3280-4488	\N	4.5	NULL	NULL	2024-03-30	\N	0
128	폴프랭크카페 선릉점	37.50459146060798	127.0480298400077	폴프랭크카페 선릉점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0B15366300DB412A8B09941959F375E8	서울 강남구 테헤란로 333	NULL	\N	4.8	월~금 08:00 ~ 22:00 / 토,일 09:00 ~ 20:00	NULL	2024-03-30	\N	0
129	에슬로우커피 GS타워점	37.5025696744367	127.037931558195	에슬로우커피 GS타워점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F467213C966304D24B98A643EBD22DA07	서울 강남구 테헤란로27길 18	070-7576-4479	\N	4.5	매일 07:00 ~ 23:00	http://www.eslow.co.kr/	2024-03-30	\N	0
130	이스케이프랩	37.4998603044187	127.028475913312	이스케이프랩	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FD7E27B5A30024C3AA84183BA98ACA679	서울 강남구 강남대로96길 18	010-8418-8140	\N	3.8	매일 10:00 ~ 22:00	https://escapelab.co.kr	2024-03-30	\N	0
131	매머드익스프레스 국기원점	37.49956817011981	127.02932736229212	매머드익스프레스 국기원점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F29ACEC6C6C144D1399989F10DF9783C7	서울 강남구 테헤란로5길 11	NULL	\N	4.5	월~금 07:30 ~ 17:00	http://www.mmthcoffee.com/	2024-03-30	\N	0
132	모카옌	37.5022192525922	127.040438651879	모카옌	\N	NULL	서울 강남구 테헤란로 221	NULL	\N	3.0	NULL	NULL	2024-03-30	\N	0
133	컴포즈커피 테헤란아이파크점	37.50280044433199	127.04757857922831	컴포즈커피 테헤란아이파크점	\N	NULL	서울 강남구 테헤란로52길 16	070-8836-9051	\N	0.0	월~금 08:00 ~ 22:00 / 토,일 09:00 ~ 20:00	https://composecoffee.com/	2024-03-30	\N	0
134	메타빌토스	37.50292465874848	127.035053494807	메타빌토스	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FB928D03CBDBE40E08A7F4149D4D2AD63	서울 강남구 테헤란로25길 36	0507-1445-3319	\N	5.0	월~금 07:30 ~ 20:00 / 토,일 10:30 ~ 20:00	https://www.instagram.com/metavlitos_cafe/	2024-03-30	\N	0
135	더벤티 뱅뱅사거리점	37.4905588319924	127.033366284438	더벤티 뱅뱅사거리점	\N	NULL	서울 강남구 강남대로62길 22	02-567-0224	\N	4.8	월~금 07:00 ~ 19:00 / 토,일 09:00 ~ 18:00 / 월~금 라스트오더 ~ 18:30 / 토,일 라스트오더 ~ 17:30	https://www.theventi.co.kr	2024-03-30	\N	0
136	더리터 역삼점	37.4987676600153	127.037205873313	더리터 역삼점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F08525F12D5034CE4A6490740797EB0E8	서울 강남구 논현로85길 5-7	NULL	\N	4.0	NULL	https://theliter.net/	2024-03-30	\N	0
137	카페자이냅스	37.5057873897625	127.034246180106	카페자이냅스	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F498833E3BACC4EFD99A1B9C8EA4F5ADF	서울 강남구 논현로 557	NULL	\N	4.3	월~금 09:00 ~ 17:30	NULL	2024-03-30	\N	0
138	바나프레소 역삼역점	37.501118172917	127.034949737198	바나프레소 역삼역점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F657D637520164689A796DAF0BF9E20C1	서울 강남구 강남대로94길 95	070-8998-8915	\N	5.0	월~금 07:00 ~ 17:00 / 월~금 라스트오더 ~ 16:30	http://www.banapresso.com	2024-03-30	\N	0
139	텐퍼센트커피 역삼센트럴점	37.50074251744772	127.04039940461738	텐퍼센트커피 역삼센트럴점	\N	NULL	서울 강남구 언주로85길 32	NULL	\N	4.0	월~금 08:00 ~ 21:00	http://tenpercentcoffee.com	2024-03-30	\N	0
140	더빈마켓	37.5012636569416	127.041956955622	더빈마켓	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F6A68231EBEEB40CDAC94F7B9E350805F	서울 강남구 언주로85길 14	02-6401-0314	\N	5.0	월~금 08:00 ~ 24:00 / 토 09:00 ~ 21:00 / 일 10:00 ~ 17:00	https://www.instagram.com/thebeanmarket09/	2024-03-30	\N	0
141	매머드익스프레스 역삼신한점	37.4991852121182	127.043950671775	매머드익스프레스 역삼신한점	\N	NULL	서울 강남구 언주로 405	02-6012-2504	\N	4.2	월~금 07:00 ~ 16:00 / 토 08:00 ~ 14:00	NULL	2024-03-30	\N	0
142	바나프레소 강남효성점	37.49700377971107	127.02983184982035	바나프레소 강남효성점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1045762153	서울 강남구 강남대로84길 15	070-8998-8963	\N	2.6	매일 07:00 ~ 23:00 / 매일 라스트오더 ~ 22:30	https://www.banapresso.com/	2024-03-30	\N	0
143	카페루스터	37.5000175631104	127.039346149483	카페루스터	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_946979244	서울 강남구 논현로86길 22	02-508-5101	\N	4.2	월~금 08:00 ~ 22:00 / 토 08:00 ~ 18:00	https://www.instagram.com/cafe_luster/	2024-03-30	\N	0
144	커피사피엔스 역삼푸르지오시티점	37.498116413249214	127.0335958203402	커피사피엔스 역삼푸르지오시티점	\N	NULL	서울 강남구 논현로85길 52	NULL	\N	4.0	매일 07:00 ~ 22:00	http://www.cff-sapiens.com	2024-03-30	\N	0
145	아하오호	37.5030207152792	127.036217278742	아하오호	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA120977F60DF4FBF9F96E538082A8B64	서울 강남구 논현로 520	010-6497-0304	\N	4.7	월~금 07:30 ~ 21:00 / 토 10:30 ~ 21:00	https://www.instagram.com/cafe_ahaoho	2024-03-30	\N	0
146	슬로우다이브	37.5053689190704	127.035613340315	슬로우다이브	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F795E740F4A8C4D24B3DCBBDC86203CAB	서울 강남구 봉은사로30길 34	070-7773-2572	\N	5.0	월~금 08:00 ~ 20:00 / 토,일 10:00 ~ 20:00	https://instagram.com/cafe.slowdive	2024-03-30	\N	0
147	에슬로우커피 상록점	37.5049283447194	127.04362153299236	에슬로우커피 상록점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fee6170dd060bf8d7a5f14a245645a89a44adc6c1%3Foriginal	서울 강남구 언주로98길 21	02-556-5278	\N	4.0	월~금 07:30 ~ 22:30 / 토,일 09:00 ~ 22:00	http://www.eslow.co.kr/	2024-03-30	\N	0
148	빈더바닐라	37.50025345183333	127.03083512000325	빈더바닐라	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FF89CAB16DADD4DA5B40956FE1A7EF821	NULL	02-552-7115	\N	5.0	월~금 07:30 ~ 20:00 / 토 10:00 ~ 18:00	https://www.instagram.com/been_the_vanilla	2024-03-30	\N	0
149	로스팅팩토리	37.4974460943592	127.044420089287	로스팅팩토리	\N	NULL	서울 강남구 언주로71길 7	02-626-1003	\N	4.0	NULL	NULL	2024-03-30	\N	0
150	더메이즈	37.5017941155837	127.027409056171	더메이즈	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F235AF63F56FBB0D249	서울 강남구 봉은사로18길 76	02-562-8850	\N	1.9	매일 10:00 ~ 24:00	NULL	2024-03-30	\N	0
151	지지	37.4936657244157	127.032580629283	지지	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FF153C472352249CB9A866E646787EBF9	서울 강남구 역삼로 120	02-558-3823	\N	3.9	월~금 10:00 ~ 22:00 / 토 12:00 ~ 20:00	NULL	2024-03-30	\N	0
152	가유카페 강남점	37.50494620037834	127.0360983259716	가유카페 강남점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F2D9D406D1FD74BE99E011C02184B4175	서울 강남구 논현로102길 12	02-555-0966	\N	\N	월~금 09:00 ~ 00:30 / 토,일 10:00 ~ 23:00	http://instagram.com/gayou_gn	2024-03-30	\N	0
153	스타벅스 역삼이마트점	37.4992357231722	127.048419957286	스타벅스 역삼이마트점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F23B088196BBC477E85FC140BF9698193	서울 강남구 역삼로 310	1522-3232	\N	4.5	매일 10:00 ~ 21:30	https://www.starbucks.co.kr	2024-03-30	\N	0
154	매머드익스프레스 역삼신일유토빌점	37.498947153816864	127.0335509573058	매머드익스프레스 역삼신일유토빌점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F22805124C1A84796B6E6815BEE9756D8	서울 강남구 논현로87길 41	NULL	\N	4.8	월~금 07:30 ~ 19:20	http://www.mmthcoffee.com	2024-03-30	\N	0
155	아리스타커피 역삼점	37.5006606436837	127.034329787389	아리스타커피 역삼점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F886739500D304A28922724BEA76102C9	서울 강남구 테헤란로21길 5	02-564-1577	\N	0.0	월~금 07:00 ~ 20:00 / 토,일 09:00 ~ 17:00	http://www.aristacoffee.co.kr	2024-03-30	\N	0
156	포트캔커피 역삼점	37.49210705980953	127.03229725795302	포트캔커피 역삼점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F06E68B2E5BA1460B9AAC7772F5F650C6	서울 강남구 역삼로4길 22	02-6958-6550	\N	2.5	매일 00:00 ~ 24:00	https://portcancoffee.kr	2024-03-30	\N	0
157	코코버블티 강남역점	37.49985867890389	127.0277340461996	코코버블티 강남역점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3839F34498D641CCAC2F4790E3059DAF	서울 강남구 강남대로96길 9	NULL	\N	3.1	매일 10:30 ~ 22:30	NULL	2024-03-30	\N	0
158	보스케	37.4924119793744	127.030879388931	보스케	\N	NULL	서울 강남구 강남대로 328	02-6013-1147	\N	4.0	NULL	NULL	2024-03-30	\N	0
159	샐러리아 강남점	37.5029063054747	127.03899141926	샐러리아 강남점	\N	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F512D65A96D684AC5BC32C65776D46B98	서울 강남구 논현로94길 32	02-2039-5595	\N	3.8	매일 06:30 ~ 22:00	NULL	2024-03-30	\N	0
