cafe_name	image_url	rating	latitude	longitude	address	tel	opening_hour	homepage_url
106길 15	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210909_249%2F1631187635722z6GBK_JPEG%2F6toO9nVkNNXKZjHViCqrPPRh.jpeg.jpg	NULL	37.5031403	127.0268168	서울 강남구 강남대로106길 15 지하1층	0507-1436-8521	월 11:00 - 22:00 / 화 11:00 - 22:00 / 수 11:00 - 22:00 / 목 11:00 - 22:00 / 금 11:00 - 22:00 / 토 11:00 - 22:00 / 일 11:00 - 22:00	https://www.instagram.com/cafe.106gil_15
베통 역삼 센트럴키친	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230627_166%2F1687846474097MVJ0Q_JPEG%2F%25BF%25AA%25BB%25EF%25B8%25AE%25B4%25BA%25BE%25F3_2_%25C0%25FA%25BF%25EB%25B7%25AE.jpg	NULL	37.502327	127.0444447	서울 강남구 테헤란로44길 8	02-556-2111	NULL	http://www.instagram.com/beton.kr
아방베이커리 센터필드점	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220329_120%2F16485396718802nx9M_PNG%2F%25BC%25BE%25C5%25CD%25C7%25CA%25B5%25E5_%25B7%25CE%25B0%25ED.png	NULL	37.5028813	127.0413566	서울 강남구 테헤란로 231 센터필드 웨스트동 1층 아방 베이커리	0507-1374-7220	월 08:30 - 21:00 / 화 08:30 - 21:00 / 수 08:30 - 21:00 / 목 08:30 - 21:00 / 금 08:30 - 21:00 / 토 09:30 - 21:00 / 일 09:30 - 21:00	http://avantbakery.com/
로얄마카롱	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230526_109%2F1685077911181AA1Nc_JPEG%2FKakaoTalk_20210722_155451407.jpg	NULL	37.5022673	127.0354999	서울 강남구 테헤란로25길 26 3층 로얄마카롱	0507-1323-7763	매일 08:30 - 23:00	http://www.instagram.com/royal__macaron
커피스니퍼 역삼 센터필드점	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231114_168%2F1699920365208JGAIu_JPEG%2FKakaoTalk_20230907_154340734.jpg	NULL	37.5028813	127.0413566	서울 강남구 테헤란로 231 센터필드 지상 2층 E207호 커피스니퍼	02-6985-7215	월 08:00 - 20:00 / 화 08:00 - 20:00 / 수 08:00 - 20:00 / 목 08:00 - 20:00 / 금 08:00 - 20:00 / 토 08:00 - 20:00 / 일 08:00 - 20:00	https://blog.naver.com/koffeesniffer
클로리스 역삼 GFC점	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220713_144%2F1657679357362f5u5K_PNG%2F01_%25BE%25F7%25B7%25CE%25B5%25E5%25BF%25EB%25C0%25FA%25C8%25AD%25C1%25FA.png	NULL	37.5000263	127.0365456	서울 강남구 테헤란로 152 강남파이낸스센터 지하1층	02-553-7523	월 09:00 - 21:30 / 화 09:00 - 21:30 / 수 09:00 - 21:30 / 목 09:00 - 21:30 / 금 09:00 - 21:30 / 토 11:30 - 18:00 / 일 11:30 - 18:00	NULL
비건비거닝	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210606_120%2F1622947577220a5gGD_JPEG%2FjnDNdMZEWjrmkMYe-zVmPdLJ.jpg	NULL	37.5030383	127.0491231	서울 강남구 선릉로85길 6 호텔뉴브 1층 비건비거닝	02-740-5060	월 08:00 - 19:00 / 화 08:00 - 19:00 / 수 08:00 - 19:00 / 목 08:00 - 19:00 / 금 08:00 - 19:00 / 토 08:00 - 19:00 / 일 정기휴무 (매주 일요일)	http://www.aerak.com/
인포메이션카페	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220918_195%2F16635080909402ijDS_JPEG%2FKakaoTalk_20220918_222411768_07.jpg	NULL	37.4940797	127.0326772	서울 강남구 역삼로 121 1층	0507-1386-2046	월 08:00 - 22:00 / 화 08:00 - 22:00 / 수 08:00 - 22:00 / 목 08:00 - 22:00 / 금 08:00 - 22:00 / 토 10:00 - 22:00 / 일 정기휴무 (매주 일요일)	http://instagram.com/information_cafe
해머스미스커피 본점	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220908_156%2F1662568412979Reqa8_JPEG%2F%25C7%25D8%25B8%25D3_%25BF%25AA%25BB%25EF1.jpg	NULL	37.5024806	127.0369399	서울 강남구 논현로94길 7	02-6406-0888	월 08:00 - 18:00 / 화 08:00 - 18:00 / 수 08:00 - 18:00 / 목 08:00 - 18:00 / 금 08:00 - 18:00 / 토 11:00 - 18:00 / 일 정기휴무 (매주 일요일)	http://www.hammersmith.co.kr
투오프커피	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240223_37%2F1708649773513DHzoC_JPEG%2F%25C5%25A9%25B1%25E2%25BA%25AF%25C8%25AF1.jpg	NULL	37.495297	127.0339254	서울 강남구 역삼로9길 20 1층	070-7704-6600	월 08:00 - 21:00 / 화 08:00 - 21:00 / 수 08:00 - 21:00 / 목 08:00 - 21:00 / 금 08:00 - 21:00 / 토 정기휴무 (매주 토요일) / 일 정기휴무 (매주 일요일)	https://www.instagram.com/offoff_coffee
21케이크	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220216_250%2F16449478197533KLyr_JPEG%2F1644661530865.jpg	NULL	37.5037013	127.0390997	서울 강남구 언주로93길 32-7 1층	0507-1487-0078	월 12:00 - 19:00 / 화 12:00 - 19:00 / 수 12:00 - 19:00 / 목 12:00 - 19:00 / 금 12:00 - 19:00 / 토 12:00 - 18:00 / 일 12:00 - 18:00	https://instagram.com/21cake_?utm_medium=copy_link
강남고망고케이크	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230416_27%2F16816127588344VA19_JPEG%2FC15F035E-FA2E-40BF-BE7B-1CB716E4DBC4.jpeg	NULL	37.4963697	127.0301725	서울 강남구 테헤란로4길 32 역삼동우정에쉐르1 1층 102호	0507-1341-7841	매일 11:00 - 19:00	https://blog.naver.com/gomango_cake
리퍼크	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201030_109%2F1604028940357nlCzS_JPEG%2FVPVsyoCKjD3sxgdSI8fvjP9u.jpg	NULL	37.4971261	127.0287132	서울 강남구 강남대로 382 메리츠타워 1층	0507-1366-8208	월 07:30 - 21:00 / 화 07:30 - 21:00 / 수 07:30 - 21:00 / 목 07:30 - 21:00 / 금 07:30 - 21:00 / 토 10:00 - 19:00 / 일 10:00 - 19:00	https://www.instagram.com/reperk_meritztower/
잇테이블	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220306_17%2F1646536679395OpwsX_JPEG%2FA3D87A64-BDBA-4039-BF00-64DBB312D9C9.jpeg	NULL	37.4940767	127.0352655	서울 강남구 역삼로14길 8	02-552-6662	월 08:00 - 24:00 / 화 08:00 - 24:00 / 수 08:00 - 24:00 / 목 08:00 - 24:00 / 금 08:00 - 24:00 / 토 10:00 - 24:00 / 일 10:00 - 24:00	https://blog.naver.com/mi_00
보노	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201006_121%2F1601962617178fWmK4_JPEG%2F6dLG-CP1S52f0x5-aX2rowMJ.jpg	NULL	37.4999547	127.0287967	서울 강남구 강남대로96길 22 1층	0507-1354-7202	월 08:00 - 22:00 / 화 08:00 - 22:00 / 수 08:00 - 22:00 / 목 08:00 - 22:00 / 금 08:00 - 23:00 / 토 09:00 - 23:00 / 일 09:00 - 22:00	http://instagram.com/bono_cxw
수수커피 강남N타워점	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190723_103%2F1563816815927u6Gjk_JPEG%2F5YCZLX64S2ua9677qO1zZFik.jpeg.jpg	NULL	37.4999326	127.0323679	서울 강남구 테헤란로 129 강남N타워 G층 2호 수수커피	02-6250-0925	월 08:00 - 21:50 / 화 08:00 - 21:50 / 수 08:00 - 21:50 / 목 08:00 - 21:50 / 금 08:00 - 21:50 / 토 12:00 - 20:50 / 일 12:00 - 20:50	http://smartstore.naver.com/soosoocoffee
로브니	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191203_121%2F1575372750972TchO2_JPEG%2FA6VjdTYwsdQ8zUHSBmaMlDgG.jpeg.jpg	NULL	37.5028704	127.0488888	서울 강남구 선릉로85길 8	0507-1334-1816	월 11:00 - 20:00 / 화 11:00 - 20:00 / 수 11:00 - 20:00 / 목 11:00 - 20:00 / 금 11:00 - 20:00 / 토 11:00 - 18:30 / 일(3/31) 휴무	http://instagram.com/laubenuit_official
킷사텐 역삼점	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231011_90%2F1696951199160Jr6U4_JPEG%2FKakaoTalk_20221025_121324072_01.jpg	NULL	37.5001744	127.0415211	서울 강남구 언주로85길 23-10 1층(역삼동, 역삼동제이빌딩)	0507-1389-1525	월 06:10 - 23:30 / 화 06:10 - 23:30 / 수 06:10 - 23:30 / 목 06:10 - 23:30 / 금 06:10 - 23:30 / 토 09:10 - 23:00 / 일 09:10 - 23:00	https://www.instagram.com/kissaten_
배스킨라빈스 강남대로점	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190207_263%2F1549518073913VHxxg_JPEG%2FWzOVG98BAb-9oaMe84QYeDV3.jpg	NULL	37.5020662	127.0260775	서울 강남구 강남대로 442 (역삼동) A동 1층	0507-0288-9802	매일 10:00 - 23:00	http://www.baskinrobbins.co.kr
무원	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230718_188%2F1689645775206DDbeq_PNG%2F%25BC%25BE%25C5%25CD%25C7%25CA%25B5%25E5_%25C8%25A8%25C6%25E4%25C0%25CC%25C1%25F6_%25C0%25CC%25B9%25CC%25C1%25F6-01.png	NULL	37.5028813	127.0413566	서울 강남구 테헤란로 231 east b1	02-6985-7255	월 08:00 - 21:00 / 화 08:00 - 21:00 / 수 08:00 - 21:00 / 목 08:00 - 21:00 / 금 08:00 - 21:00 / 토 10:00 - 21:00 / 일 10:00 - 21:00	https://www.instagram.com/cafe.muwon/
스타벅스 강남비젼타워점	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png	NULL	37.4965038	127.0297218	서울 강남구 테헤란로2길 27	1522-3232	월(4/1) 07:00 - 22:00 / 화(4/2) 07:00 - 22:00 / 수(4/3) 07:00 - 22:00 / 목(4/4) 07:00 - 22:00 / 금(4/5) 07:00 - 22:00 / 토(4/6) 07:30 - 21:00 / 일(3/31) 08:00 - 20:00	http://www.starbucks.co.kr/
크렘드르네 강남본점	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240131_282%2F1706680819077TFl85_JPEG%2F%25B3%25D7%25C0%25CC%25B9%25F6%25C7%25C3%25B7%25B9%25C0%25CC%25BD%25BA.jpg	NULL	37.4945824	127.0449886	서울 강남구 언주로63길 16 삼일빌딩 2층 크렘드르네	0507-1399-1620	월 정기휴무 (매주 월요일) / 화 09:00 - 18:00 / 수 09:00 - 18:00 / 목 09:00 - 18:00 / 금 09:00 - 18:00 / 토 09:00 - 18:00 / 일 09:00 - 18:00	https://www.shop-cremederenee.com/?utm_source=%08Naver&utm_medium=Place
스타벅스 강남오거리점	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png	NULL	37.5020758	127.0266873	서울 강남구 봉은사로2길 39	1522-3232	NULL	http://www.starbucks.co.kr/
셀렉커피랩	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240103_64%2F1704273153700YoLBw_JPEG%2F20231129_174944.jpg	NULL	37.5056619	127.0406215	서울 강남구 테헤란로39길 50 1층 셀렉커피랩	0507-1403-6334	매일 00:00 - 24:00	https://selectcoffeelab.co.kr/
조선델리 더 부티크	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220621_101%2F16557793760702KT5g_JPEG%2FJosun_Deli_the_Boutique_low.jpg	NULL	37.5028813	127.0413566	서울 강남구 테헤란로 231 조선팰리스 24층	02-727-7650	월 07:00 - 21:00 / 화 07:00 - 21:00 / 수 07:00 - 21:00 / 목 07:00 - 21:00 / 금 07:00 - 22:00 / 토 07:00 - 22:00 / 일 07:00 - 21:00	https://jpg.josunhotel.com/dining/JosunDeli.do
크라프트카페	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230821_165%2F1692615451471udi3v_JPEG%2FIMG_5485.jpeg	NULL	37.5033427	127.0286046	서울 강남구 강남대로102길 38-5	0507-1361-2436	월 11:00 - 22:00 / 화 11:00 - 22:00 / 수 11:00 - 22:00 / 목 11:00 - 22:00 / 금 11:00 - 23:00 / 토 11:00 - 23:00 / 일 12:00 - 22:00	NULL
하트카페	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231003_144%2F1696327268954bpCzc_JPEG%2FIMG_0129.jpg	NULL	37.4971818	127.039878	서울 강남구 논현로76길 11 1층	0507-1349-9970	월 08:00 - 19:30 / 화 08:00 - 19:30 / 수 08:00 - 19:30 / 목 08:00 - 19:30 / 금 08:00 - 19:30 / 토 11:00 - 18:30 / 일 정기휴무 (매주 일요일)	NULL
파리바게뜨 강남역점	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230130_105%2F1675052482547ET31f_JPEG%2F6C4EC928-919A-4E2C-B79E-5A7846E2D5CE.jpeg	NULL	37.5008145	127.026849	서울 강남구 강남대로 428 만이빌딩	02-558-1979	매일 07:00 - 23:00	https://www.paris.co.kr/
카페진정성 서울역삼	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230620_210%2F1687229777838H1bh8_JPEG%2F%25B8%25DE%25C0%25CE%25BB%25E7%25C1%25F8_%25C1%25F8%25C1%25A4%25BC%25BA%25BF%25AA%25BB%25EF.jpg	NULL	37.4951632	127.0382056	서울 강남구 역삼로 172 1층	0507-1321-6311	월 09:00 - 19:00 / 화 09:00 - 19:00 / 수 09:00 - 19:00 / 목 09:00 - 19:00 / 금 09:00 - 19:00 / 토 정기휴무 (매주 토요일) / 일 정기휴무 (매주 일요일)	https://www.instagram.com/cafe_jinjungsung/
본부케	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230508_100%2F1683527469250HIHKO_JPEG%2FDSC06546.jpg	NULL	37.5030511	127.0265258	서울 강남구 강남대로106길 11 1층 본부케	02-567-3365	월 10:30 - 23:00 / 화 10:30 - 23:00 / 수 10:30 - 23:00 / 목 10:30 - 23:00 / 금 10:30 - 23:00 / 토 10:30 - 23:00 / 일 11:00 - 22:00	NULL
아우어베이커리 역삼점	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221122_95%2F1669104935265K4k9s_JPEG%2FKakaoTalk_20221122_170847960_01.jpg	NULL	37.5005525	127.0408607	서울 강남구 언주로85길 29 1층	0507-1416-0425	월 08:30 - 19:30 / 화 08:30 - 19:30 / 수 08:30 - 19:30 / 목 08:30 - 19:30 / 금 08:30 - 19:30 / 토 10:00 - 19:30 / 일 10:00 - 19:30	http://ourbakery.co.kr
할리스 강남역점	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210302_125%2F161464487124061agC_JPEG%2FK15utTFWXeuNEny1JMXiV57W.jpg	NULL	37.4988176	127.0278562	서울 강남구 강남대로 402	02-555-0890	월 07:30 - 24:00 / 화 07:30 - 24:00 / 수 07:30 - 24:00 / 목 07:30 - 24:00 / 금 07:30 - 01:00 / 토 07:30 - 01:00 / 일 08:00 - 24:00	http://www.hollys.co.kr/
프레임 바이로찌	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221213_274%2F1670912322702VegQP_JPEG%2FKakaoTalk_20221026_170642794.jpg	NULL	37.5038698	127.0255468	서울 강남구 역삼동 809-3	02-567-1033	월 10:30 - 23:00 / 화 10:30 - 23:00 / 수 10:30 - 23:00 / 목 10:30 - 23:00 / 금 10:30 - 23:00 / 토 10:30 - 23:00 / 일 11:00 - 22:00	NULL
카페꼼마 역삼마크로젠점	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231221_81%2F1703149708231gTxlR_JPEG%2F%25BF%25AA%25BB%25EF_5.jpg	NULL	37.5020534	127.0422302	서울 강남구 테헤란로 238 1층	0507-1492-2118	월 07:30 - 19:00 / 화 07:30 - 19:00 / 수 07:30 - 19:00 / 목 07:30 - 19:00 / 금 07:30 - 19:00 / 토 10:30 - 19:00 / 일 10:30 - 19:00	https://www.instagram.com/cafecomma__official/
파브리끄 역삼GFC점	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191002_42%2F1570011879881VeakR_JPEG%2FM0Zubp1VqpNwy7mDuLklCpKB.jpg	NULL	37.4988038	127.0366283	서울 강남구 역삼로17길 64 1층	0507-1484-6800	월 08:00 - 21:00 / 화 08:00 - 21:00 / 수 08:00 - 21:00 / 목 08:00 - 21:00 / 금 08:00 - 21:00 / 토 12:00 - 18:00 / 일 정기휴무 (매주 일요일)	NULL
설빙 강남역점	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200513_88%2F15893598059721zNkK_JPEG%2Fw51n3uHfmnK2c3Et4QC7C-BX.jpg	NULL	37.5010977	127.0271724	서울 강남구 테헤란로1길 42 1층	02-558-7708	월 11:30 - 22:00 / 화 11:30 - 22:00 / 수 11:30 - 22:00 / 목 11:30 - 22:00 / 금 11:30 - 22:00 / 토 11:30 - 22:00 / 일 11:30 - 22:00	NULL
강남커피 강남점	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211014_173%2F1634218555191ubtDJ_JPEG%2Fm95Mci1mPtuB3_ANl5Ff71Dj.jpg	NULL	37.5022941	127.0267468	서울 강남구 강남대로102길 13-5 1~3층, 4층	0507-1345-8522	월 11:00 - 23:00 / 화 11:00 - 23:00 / 수 11:00 - 23:00 / 목 11:00 - 23:00 / 금 11:00 - 23:00 / 토 11:00 - 23:00 / 일 11:00 - 23:00	https://www.instagram.com/gangnam_coffee_
보스켓	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220127_95%2F16432502703222elcF_JPEG%2F%25C0%25CE%25BD%25BA%25C5%25B8%25B1%25D7%25B7%25A5_%25C8%25AB%25BA%25B8-01.jpg	NULL	37.5051734	127.0311022	서울 강남구 봉은사로20길 18	0507-1372-3035	월 11:30 - 22:0015:30 - 17:30 브레이크타임 / 화 11:30 - 22:0015:30 - 17:30 브레이크타임 / 수 11:30 - 22:0015:30 - 17:30 브레이크타임 / 목 11:30 - 22:0015:30 - 17:30 브레이크타임 / 금 11:30 - 22:0015:30 - 17:30 브레이크타임 / 토 11:30 - 22:0015:30 - 17:30 브레이크타임 / 일 정기휴무 (매주 일요일)	http://app.catchtable.co.kr/ct/shop/boskett
달콤한인생	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231112_209%2F1699800996557maMFY_JPEG%2FIMG_7847.jpeg	NULL	37.4973503	127.0339938	서울 강남구 테헤란로14길 31 1층 달콤한인생 주황색어닝	0507-1399-8184	월 11:00 - 19:0014:00 - 16:00 브레이크타임 / 화 11:00 - 19:0014:00 - 16:00 브레이크타임 / 수 11:00 - 19:0014:00 - 16:00 브레이크타임 / 목 11:00 - 19:0014:00 - 16:00 브레이크타임 / 금 11:00 - 19:0014:00 - 16:00 브레이크타임 / 토 11:00 - 16:00 / 일 정기휴무 (매주 일요일)	http://pf.kakao.com/_sGxlhj
그레이스케일커피	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171231_90%2F1514710059271eXXe5_JPEG%2FA33NFWSw55_WWyvHbqpjuUuf.jpeg.jpg	NULL	37.5032259	127.0282664	서울 강남구 강남대로102길 38 1층 그레이스케일커피	02-565-1611	월 11:00 - 22:00 / 화 11:00 - 22:00 / 수 11:00 - 22:00 / 목 11:00 - 22:00 / 금 11:00 - 23:00 / 토 11:00 - 23:00 / 일 11:00 - 22:00	https://www.instagram.com/greyscale_coffee
바나프레소 강남역점	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230823_187%2F1692775907943gU6bf_JPEG%2F1.jpg	NULL	37.4989854	127.0295436	서울 강남구 테헤란로 113 바나프레소	070-8998-8953	월 06:30 - 23:00 / 화 06:30 - 23:00 / 수 06:30 - 23:00 / 목 06:30 - 23:00 / 금 06:30 - 23:00 / 토 07:00 - 23:00 / 일 07:00 - 23:00	https://www.banapresso.com/
벙커616	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211230_65%2F1640857840419gvkJC_JPEG%2F%25BA%25A1%25C4%25BF616.jpg	NULL	37.5037492	127.0276432	서울 강남구 강남대로110길 34 지하2층	02-538-0708	월 12:00 - 21:00 / 화 12:00 - 21:00 / 수 12:00 - 21:00 / 목 12:00 - 21:00 / 금 12:00 - 21:00 / 토 12:00 - 21:00 / 일 12:00 - 21:00	https://blog.naver.com/Gd6iOBn8
바나프레소 강남점	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230823_198%2F1692775981901KVKij_JPEG%2F1.jpg	NULL	37.4955423	127.0304041	서울 강남구 테헤란로4길 46 쌍용플래티넘 1층	070-8998-8922	월 06:30 - 23:00 / 화 06:30 - 23:00 / 수 06:30 - 23:00 / 목 06:30 - 23:00 / 금 06:30 - 23:00 / 토 07:00 - 23:00 / 일 07:00 - 23:00	https://www.banapresso.com/
할리스 강남역2점	https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210302_125%2F161464487124061agC_JPEG%2FK15utTFWXeuNEny1JMXiV57W.jpg	NULL	37.500395	127.0268811	서울 강남구 강남대로 422 씨티빌딩 1층	02-568-9056	월 09:00 - 24:00 / 화 09:00 - 24:00 / 수 09:00 - 24:00 / 목 09:00 - 24:00 / 금 09:00 - 24:00 / 토 09:00 - 01:00 / 일 09:00 - 24:00	http://www.hollys.co.kr/
노아베이커리 역삼 GFC점	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210107_48%2F1609983513896AMX7F_JPEG%2FKakaoTalk_20210106_175706889_03.jpg	NULL	37.5000263	127.0365456	서울 강남구 테헤란로 152 B1	02-558-4100	월 07:00 - 21:00 / 화 07:00 - 21:00 / 수 07:00 - 21:00 / 목 07:00 - 21:00 / 금 07:00 - 21:00 / 토 09:00 - 19:00 / 일 정기휴무 (매주 일요일)	https://www.instagram.com/noahbakery_kr
커피빈 강남대로센터점	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201112_231%2F1605147236347vudDc_JPEG%2F_yE8deVa01TU4tluvQA9DcRc.jpg	NULL	37.5020662	127.0260775	서울 강남구 강남대로 442 흥국생명빌딩 2층	02-565-3345	월 07:00 - 23:00 / 화 07:00 - 23:00 / 수 07:00 - 23:00 / 목 07:00 - 23:00 / 금 07:00 - 23:00 / 토 07:00 - 23:00 / 일 07:00 - 23:00	http://www.coffeebeankorea.com/
메타빌토스	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230402_123%2F1680415375448FYu8t_PNG%2F%25B4%25EB%25C1%25F6_24x.png	NULL	37.5029416	127.0351319	서울 강남구 테헤란로25길 36 1층 102호	0507-1445-3319	월 07:30 - 20:00 / 화 07:30 - 20:00 / 수 07:30 - 20:00 / 목 07:30 - 20:00 / 금 07:30 - 20:00 / 토 10:30 - 20:00 / 일 10:30 - 20:00	NULL
파스쿠찌 역삼테헤란점	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220108_88%2F1641604200478hILa8_JPEG%2F1C9D2C05-8A31-4B77-A950-F334C5BBE328.jpeg	NULL	37.5009848	127.0361635	서울 강남구 테헤란로 151	0507-2093-3342	월 07:30 - 22:30 / 화 07:30 - 22:30 / 수 07:30 - 22:30 / 목 07:30 - 22:30 / 금 07:30 - 22:30 / 토 08:00 - 22:00 / 일 09:00 - 20:00	https://xn--100--er5pp93d0icp2n2ic5uttwbs3h6zmqsjc2olyj4na.com
투썸플레이스 역삼성홍타워점	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220811_67%2F1660201821803gepiN_JPEG%2FScreenshot_20220811-160604_TWOSOME_QUBE.jpg	NULL	37.499654	127.034304	서울 강남구 테헤란로 138 1층 투썸플레이스	02-508-2388	월 07:00 - 22:00 / 화 07:00 - 22:00 / 수 07:00 - 22:00 / 목 07:00 - 22:00 / 금 07:00 - 22:00 / 토 08:00 - 22:00 / 일 08:00 - 22:00	http://www.twosome.co.kr
카페요아정 강남역점	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240321_25%2F1711008639459S2CB8_JPEG%2FKakaoTalk_20240321_170130808_02.jpg	NULL	37.4937516	127.0353899	서울 강남구 역삼로14길 12 1층 카페요아정 강남역점	02-555-5021	매일 12:00 - 01:00	NULL
