cafe_name	nickname	rating	content	profile	created_date	collected_date
빌리엔젤 강남역점	JJ	4.0	조각 케이크생각날때 방문하는 곳이에요~	http://k.kakaocdn.net/dn/zLJCd/btq4cGjFgdJ/pVezqT05eEg7KaHZVWZJkk/img_640x640.jpg	2021-05-14	2024-03-29
빌리엔젤 강남역점	재현	5.0	직원분들이 너무 친절하시고 케이크가 너무 예뻤습니다 :)	https://p.kakaocdn.net/th/talkp/wosp4RsZxK/s4IkiR7S36SwhQCwcu5opk/go2uyj_640x640_s.jpg	2021-05-13	2024-03-29
빌리엔젤 강남역점	strangerx	2.0	솔직히 모양만 그럴듯하고 영혼없는 맛	http://th-p.talk.kakao.co.kr/th/talkp/wknA6gLfYK/gfK6KXBcVm16BLobgOdjdk/hjra9j.jpg	2021-04-19	2024-03-29
빌리엔젤 강남역점	솔직리뷰	3.0	케이크가 맛있는데 너무 달다초코케이크에 초코시럽을 뿌려 줄 줄은 .. 주문하려고 포스 앞에 서있음 직원 세 분 전부 살짝 관심없음	http://t1.daumcdn.net/local/kakaomapPhoto/profile/3a4ad43632139532957ef85876a062fd076438df?original	2021-03-31	2024-03-29
빌리엔젤 강남역점	💚 ᴍɪʏᴀ 💚	3.0	무난해요~	http://t1.daumcdn.net/local/kakaomapPhoto/profile/a143d852f701b73b987ccdbeaae9b35aa996be34?original	2021-03-29	2024-03-29
빌리엔젤 강남역점	ss	5.0	NULL	http://th-p.talk.kakao.co.kr/th/talkp/wk2tnbT5kR/IQv5uXZ7PSX0FD7Mtost60/2iwz18.jpg	2021-03-18	2024-03-29
빌리엔젤 강남역점	해질녘	1.0	NULL	http://t1.daumcdn.net/local/kakaomapPhoto/profile/96b92894b5011e74aa01822aeae4fcc4eb4f334d?original	2021-01-17	2024-03-29
빌리엔젤 강남역점	J	2.0	"처음 다른지점에서 먹었을 땐 비쥬얼 때문인지 괜찮다고 생각했는데 두세번 가면 ""아 왜 여기왔지""하게 되는 맛. 그냥그래요. 하지만 강남역지점은 너무 시끄러워서 맛도 안느껴질 정도에요."	http://t1.daumcdn.net/local/kakaomapPhoto/profile/95377c0f42755c25d98b19b3485f30d359fbfe80?original	2020-08-18	2024-03-29
빌리엔젤 강남역점	E	1.0	안쪽골목에 이가격에 더 맛있는 카페가 많다.	http://t1.daumcdn.net/local/kakaomapPhoto/profile/899be466cbb1dd9eae88ba5017b3661bb723cbe3?original	2020-08-18	2024-03-29
빌리엔젤 강남역점	ㅇㅅㅇ	1.0	2020년에 와이파이 없는 카페가 있다??사람많아서 시끄러운건 그렇다쳐도맛도 서비스도 별로,,, 사람 왜 많은 지 모르겠음	http://t1.daumcdn.net/local/kakaomapPhoto/profile/ae204c307e2768584ccda86d6bfdb62d914e514a?original	2020-07-30	2024-03-29
빌리엔젤 강남역점	최인애	1.0	일단 와이파이를 안 주고요. 직원들이 그닥 친절 한 것 같지는 않습니다.	http://th-p.talk.kakao.co.kr/th/talkp/wkOK6gYkRr/u6KydKe80oeuv8uy9BgPkK/a0k4ex.jpg	2020-04-18	2024-03-29
빌리엔젤 강남역점	@	4.0	굳	http://t1.daumcdn.net/local/kakaomapPhoto/profile/e5553354a07fc324ba3da62cf5948025a31d66f4?original	2020-04-06	2024-03-29
빌리엔젤 강남역점	냠	1.0	레인보우 크레이프 케이크...이걸 케이크라 불러야 할지..이게 케이크면 전 앞으로 케이크를 먹지 않겠습니다.당연히 색소만 넣었을 줄 알았는데 층마다 맛이 다르네요..분해해서 먹어봤는데 각 층에서 뭔 껌맛 같은 게 나고 한꺼번에 먹으면 끔찍합니다. 층의 색에서 직관적으로 알 수 있듯 뭔 오렌지, 바나나, 메론 같은 맛이 나는데...실험은 집에서만 해주셨으면..감옥에 죄수들에게 넣어주면 재수감률이 줄어들 것 같아요.음료는 따뜻한 아메리카노 마셨는데 처음엔 양이 많아서 우와했는데 그냥 커피향 나는 따뜻한 물이었습니다. 처음에 입 댈 때만 커피향이 나고 그 뒤로 아무 맛도 안 나요. 이럴거면 집에서 카누 들고 올 걸 그랬습니다.	http://t1.daumcdn.net/local/kakaomapPhoto/profile/4d1a89bf61065752883ec36d7d88a7aea6acd6a3?original	2020-01-07	2024-03-29
빌리엔젤 강남역점	ㄱㅂ	1.0	지금 모기도 엄청 많고, 초파리가 너무 많아서 쫒아내느라 정신 없었음.환기가 안되서 계속 길거리 담배냄새가 들어오고 실내 온도도 엉망자동문을 항상 닫아놓던지 방충문을 달던지	http://t1.daumcdn.net/local/kakaomapPhoto/profile/ee5853b3d122f18cf6e62ad43e6e72238e476f7a?original	2019-10-21	2024-03-29
빌리엔젤 강남역점	ㅁㅇㅇ	1.0	케이크가 맛있어서 종종갔었는데, 저번에 지인 생일로 우주케이크를 2주 전에 주문했습니다. 당일에 해동시켜서 준비해준다고 해서 믿고 당일 저녁에 찾으러 갔는데 해동된 케이크가 남는 게 없다고 어쩔 수 없이 냉동된 거 들고 왔네요. 며칠 전이나 당일에 주문한 것도 아니고 2주 전에 주문하고 확인까지 받았는데요. 미안하다는 말도 먼저 안 하고, 왜 준비된 게 없냐고 하니 아침에 신규 직원 교육하느라고 바빴다네요. 차라리 누락되었다고 죄송하다고, 약간의 보상과 사과라도 솔직히 했으면 기분 안 나빴죠. 전혀 죄송하지도 않은 표정으로, 변명같지 않은 변명에 죄송하단 말도 억지로 들은 기분이었네요. 미리 받은 주문도 제대로 처리 안 하는 서비스와 직원 태도에 너무 실망해서 다시는 갈 일 없을 것 같아요.	http://t1.daumcdn.net/local/kakaomapPhoto/profile/fa3e4e6384b871cc462562b1f9dba625491095b8?original	2019-10-12	2024-03-29
빌리엔젤 강남역점	즐겨찾기	4.0	이쁘고 부담스러운	http://t1.daumcdn.net/local/kakaomapPhoto/profile/65c34c3ed9c37c6dfcf22be260aa516a1906bd8c?original	2018-11-18	2024-03-29
빌리엔젤 강남역점	🐷	4.0	NULL	http://t1.daumcdn.net/local/kakaomapPhoto/profile/293bc30e88106531c889a0c7679c73244f712a3f?original	2018-09-18	2024-03-29
빌리엔젤 강남역점	gooooooood	3.0	얼그레이 케이크	http://t1.daumcdn.net/local/kakaomapPhoto/profile/bd1c9dfb9752f3350d87b688d1e73d86e7f6e70f?original	2018-08-25	2024-03-29
빌리엔젤 강남역점	305호	4.0	밀크 크레이프 케익은 빌리엔젤이 최고! 그런데 자리가 협소하다 ㅠㅠ	http://t1.daumcdn.net/local/kakaomapPhoto/profile/47ed2d3ecc9318a257e14086e6861ada474940c0?original	2018-01-26	2024-03-29
빌리엔젤 강남역점	으쓱으쓱	3.0	NULL	http://t1.daumcdn.net/local/kakaomapPhoto/profile/fa13e515b6a768c71c75a76bc9415677ee65d17a?original	2017-10-13	2024-03-29
빌리엔젤 강남역점	Yut222	4.0	NULL	http://t1.daumcdn.net/local/kakaomapPhoto/profile/a68d560a389cbf77a9c9f93797169ba55521329e?original	2017-10-07	2024-03-29
빌리엔젤 강남역점	박은진	4.0	사람들이 많았는데 왜 많은지 알 것 같다. 아이스 아메리카노랑 치즈 케잌 먹으면 환상...!❤️ 새로 나온 이 체리 치즈케이크가 맛있다.	https://p.kakaocdn.net/th/talkp/wob51QBkAm/xRKOLAuuAwfuox8s2ffhi1/hp9lv6_640x640_s.jpg	2016-06-28	2024-03-29
평화다방 강남역점	바모스	4.0	카스테라 추천합니다!특별히 맛있다기보단 아이스크림, 생크림 같이 나와서 좋아요좌석이 좁아서 3인이상은 비추천드립니다둘이 가긴 좋아요!메론소다 맛 없었습니다	http://t1.daumcdn.net/local/kakaomapPhoto/profile/5d0a7683c464b75c077e0cc65d7f299cdc60fd1a?original	2024-03-07	2024-03-29
평화다방 강남역점	.	4.0	역이랑 가깝고 자리 많음! 메뉴도 많아서 좋아요	http://k.kakaocdn.net/dn/4JOmE/btqCxDg0nvH/wddKkXpv0YTTKnr5LdbM21/img_640x640.jpg	2024-02-26	2024-03-29
평화다방 강남역점	이정훈	2.0	주말에 왔는데 사람이 너무 많지만 직원 2분에서 하는게 너무 안타깝네요.. 대기 시간이 20분 이상 걸리고 매장 관리도 잘 안됩니다😟	NULL	2024-01-20	2024-03-29
평화다방 강남역점	Taeyoung	5.0	NULL	http://th-p.talk.kakao.co.kr/th/talkp/wk7BnSbdri/kbmN95SxKy5c0sPgegYOvK/e4qq9j.jpg	2023-12-11	2024-03-29
평화다방 강남역점	자키아	5.0	i like the cafe vibes! and also their coffee and dessert, monaka ice cream so delicious, even a little bit too sweet for me, but thats really good!	https://p.kakaocdn.net/th/talkp/wopO4lPxDH/ActKNFKtuaNbgetxk39cJk/y49oi9_640x640_s.jpg	2023-11-23	2024-03-29
평화다방 강남역점	넝마	1.0	하 정말....쑥라떼 율무차 미숫가루는절대시키지마세요	http://t1.daumcdn.net/local/kakaomapPhoto/profile/119fa810865921ba9eca6bc7cb00367ef179a520?original	2023-10-14	2024-03-29
평화다방 강남역점	김민철	3.0	신기해서 한번 가봤는데빵 맛있었어요	NULL	2023-08-31	2024-03-29
평화다방 강남역점	후니훈	5.0	NULL	http://th-p.talk.kakao.co.kr/th/talkp/wkEu2P7pLL/rsWKuu0EOxXx5GwuHmrgcK/38z87o.jpg	2023-08-29	2024-03-29
평화다방 강남역점	정예만	1.0	율무차 45분 기다림 ㅎ	http://th-p.talk.kakao.co.kr/th/talkp/wk0XGqAHx6/55fhyz8fQoM2xLAQTyuMUk/x843d2.jpg	2023-08-12	2024-03-29
평화다방 강남역점	.	5.0	고냥 무난한 카페 다른 곳보다 트여있어서 편해요	http://t1.daumcdn.net/local/kakaomapPhoto/profile/d373d0ae54a84e9c3499d43847c8cbce3bbbe4db?original	2023-07-28	2024-03-29
평화다방 강남역점	말랑카우	5.0	평점은 이래도 자리가 꽉찬 카페.. ㅋ 제가 할미입맛이어서 그런 것도 있지만가성비도 괜찮고 강남역에서 꽤 괜찮은듯요의자도 편하고 인절미 떡구이, 식혜 디게 맛있었어요 ㅎㅎ 분위기도 좋고 재방문 또 할 듯요	http://t1.daumcdn.net/local/kakaomapPhoto/profile/5d14d21f0d4fb4002aa18cbeeaab6084a8c60618?original	2023-06-17	2024-03-29
평화다방 강남역점	진실된평	5.0	알바생 분들 정말 친절하십니다비엔나커피도 맛있네요감사합니다	http://t1.daumcdn.net/local/kakaomapPhoto/profile/ce69ba7146acf44d9f3161c3513a0bf0413c17cd?original	2023-06-03	2024-03-29
평화다방 강남역점	주언	4.0	다방느낌에 음료도 맛있었던	https://p.kakaocdn.net/th/talkp/woDWDBJEPc/SYk4bhEVKlQc1As89GpLqK/g53c27_640x640_s.jpg	2023-05-11	2024-03-29
평화다방 강남역점	으네❤	4.0	NULL	https://p.kakaocdn.net/th/talkp/woDqstZIV0/nQXSEeMNdfMoKWSfcIs4q0/c41hwi_640x640_s.jpg	2023-05-08	2024-03-29
평화다방 강남역점	1 oder 5	1.0	비엔나커피=라떼+휘핑크림 ㅎ	http://t1.daumcdn.net/local/kakaomapPhoto/profile/3d685cfd58ee777be3b5e7f9c6c34da25c574b60?original	2023-05-06	2024-03-29
평화다방 강남역점	피키펄신	1.0	마음이 안평화 ...화가....치...솟..	http://t1.daumcdn.net/local/kakaomapPhoto/profile/e33e2ea1cc13211d7ea55de2c60480383bb7fff8?original	2023-04-27	2024-03-29
평화다방 강남역점	.	1.0	최최악 카페 브레이크타임을 저녁 5시에 걸어놔유...?그것도 어디에도 공지가 안되어있고 본인들 일손 없어서 그냥 손님 안받는대요. 그래서 언제까지 브레이크타임이세요 손님이 직접 물으니까 '한... 한 시간 정도..?' 이게 답변임... 직원이 3명은 되어보이는데 도대체 뭐하느라 쓴 컵이 그대로 쌓여있고 주문 받는 건 한 시간이나 중단한대요..	http://t1.daumcdn.net/local/kakaomapPhoto/profile/23be753effa83aa8df023bfa2482833fd435b8b0?original	2022-12-26	2024-03-29
평화다방 강남역점	가고싶다	3.0	강남역 골목거리를 걷다가 외관상 2층에 자리잡은 평화다방. 옛날 음악이지만 신나고 추억돋고 옛날식 인테리어이지만 깔끔하고 트렌디한 느낌이다. 아이스크림이 붕어싸만코 맛이난다. 아이스 아메리카노는 달달하고 맛있다. 바디감이 적당한 산미와 바디감이다. 창가쪽에 자리잡은 테이블들은 편안하다. 지나가는 길에 눈에 보이면 들어가서 가볍게 시간 보내다 오기 딱 좋은 것 같다.	http://t1.daumcdn.net/local/kakaomapPhoto/profile/1f5cf543d09493834456c4eef71f2df8ff9d6cee?original	2022-12-17	2024-03-29
평화다방 강남역점	핑까 ✅	3.0	테이블 지저분함. 알바가 주문 혼자 받고 혼자 만들고 너무 바쁨. 그래서 주문 밀리고 늦게 나오고... 음료는 무난 앙버터는 흠?	http://t1.daumcdn.net/local/kakaomapPhoto/profile/f465bce108f81e5fa6e610ee4b500ce25033300a?original	2022-12-14	2024-03-29
평화다방 강남역점	ㅈㅅ	1.0	덜업게 불친절하고 와이파이도 아예 없음.	http://t1.daumcdn.net/local/kakaomapPhoto/profile/34e5ca45f0ac602071a6d1f921a377925e861728?original	2022-10-14	2024-03-29
평화다방 강남역점	고독한 탐식가	3.0	박카스로 만든 음료라는데 희안하네 ㅋ	http://t1.daumcdn.net/local/kakaomapPhoto/profile/a6278abf2cbc7c6fc7b943a10a7f6842bdf5ef86?original	2022-09-04	2024-03-29
평화다방 강남역점	세비	5.0	독특한 분위기~ 담소 나누기 좋은곳!	http://t1.daumcdn.net/local/kakaomapPhoto/profile/c0e322dc1ebff783c1cc83cfcba5bde2d06c72b2?original	2022-08-23	2024-03-29
평화다방 강남역점	🙈	3.0	자리도 편하고 컨셉도 괜찮았음.	http://t1.daumcdn.net/local/kakaomapPhoto/profile/591c193fbd4ee072c2be7d4935c87d606fd7e8d6?original	2022-02-19	2024-03-29
평화다방 강남역점	콜라	1.0	컨셉만 잘잡고 실속 1도 없는곳 와이파이안됨 참고	http://t1.daumcdn.net/local/kakaomapPhoto/profile/8b19a9183c335c5a687f40b18860123a37ebe414?original	2021-11-10	2024-03-29
평화다방 강남역점	large	2.0	와이파이 없음. 조명 어두움. 비싼데 맛은 없음. 2021년에 와이파이 미설치 카페라니.. 컨셉에 정말 충실하네요....	http://t1.daumcdn.net/local/kakaomapPhoto/profile/c96f7f044590e908eba621e5ebaf0ca387321142?original	2021-10-27	2024-03-29
평화다방 강남역점	김태양	4.0	컨셉에 충실해서 좋아용~~!!	https://p.kakaocdn.net/th/talkp/woiXXtFXdK/OOCjKFqaBN0gG14giknbKk/youfa8_640x640_s.jpg	2021-08-15	2024-03-29
평화다방 강남역점	권이삭	2.0	NULL	https://p.kakaocdn.net/th/talkp/wmaEfiZNv3/CP4K02TRoYLYcIhw8zS0k1/3zmtsq_640x640_s.jpg	2021-07-25	2024-03-29
평화다방 강남역점	김먹짱	1.0	더러워도 맛있으면 참아주는데맛이없어요	http://t1.daumcdn.net/local/kakaomapPhoto/profile/4a786c61ea4635675b8a3eaca1c12d1720d0dd4a?original	2021-03-25	2024-03-29
평화다방 강남역점	안알랴줌	1.0	대체 여길 왜 가는건지 의문. 비좁은 좌석, 청소상태 엉망...그렇다고 음료나 디저트가 맛있는것도 아니고	http://th-p.talk.kakao.co.kr/th/talkp/wk5vdc20Qq/Lu3s621kmHegxqF7Z6khK0/ggs13a.jpg	2020-11-09	2024-03-29
평화다방 강남역점	밈	1.0	자리넓은데 손님없는이유를 알겠어요 ㅎㅎ 바닐라라떼 시켰는데 위에 실수로 휘핑짜다 만것마냥 파우더 안녹은게 동동떠있어서 녹여먹었음 ㅎㅎ 심지어 맛x 충전x 와이파이xx x x x x x	NULL	2020-10-01	2024-03-29
평화다방 강남역점	♡	1.0	사람 많고 넓은데 그래서인지 청소가 안 되어 있었어요콘센트 없고 와이파이도 없어요 음료가 비싼데 그 값을 하는지는 모르깄어요	http://t1.daumcdn.net/local/kakaomapPhoto/profile/10394b3ef948fb8ce2acf822732e76e3cf07005d?original	2020-09-13	2024-03-29
평화다방 강남역점	happy day	1.0	엄마 아빠가 젊은 시절 데이트하는 카페는 이런 느낌이었을까? 강남 한복판에 있는 레트로풍 카페. 항상 앞을 지나가면서 언젠가는 가봐야지 하면서 기약없이 미루다가.. 이번에 친구가 와서 한번 가봤음. 가기 전 리뷰들이 별로 안 좋길래 (맛없다고..;;) 별로 기대 안하고 갔음 음 .. 기대 안하고 가는게 맞는 것같음. 음료 2개, 시그니처 쿠키, 바나나빵 다 시켰는데.. 사진만 찍고 다 남김. 위치가 위치인 만큼 사람들은 많음 (맛있어서 오는 것같진않다) 굿즈도 귀엽고, 컵도 귀엽고.. 근데 맛이 없음 아쉽게도.. 재방문 의사가 없다	http://th-p.talk.kakao.co.kr/th/talkp/wkF5AxgpCz/0VXWKs8RB9QrWwtezNlPrk/k2ttsb.jpg	2020-08-27	2024-03-29
평화다방 강남역점	😀	1.0	각.박. 그 자체.폰충전X 와이파이X 상대방과의사소통X  사장입장에서 가성비 핵상타취임... 고객입장에서는 갈필요가 없는 카페입니다.좌석은 다닥다닥 붙어있고... 그리고 그냥 건물에 테이블이랑 의자만 놓은거라 되게 어수선해요; 진짜 각박한게 카운터에서 폰충전도안되고 콘센트도 다 막아놓음...ㅋㅋㅋㅋㅋㅋ이게무슨카페야 옆사람이랑 대화도안통함... 내가 집에서 커피타마샤도 이것보다는 맛있음 여기는 뭐...; ^비싸고^ ^맛없고^ 직원들도 안친절하고ㅋㅋㅋ직원들 ㄹㅇ단호박	http://t1.daumcdn.net/local/kakaomapPhoto/profile/ebcfae3a63f7d0adc1cfe6478124393e0cd3b758?original	2020-08-11	2024-03-29
평화다방 강남역점	마수술수리	3.0	자리는 편하고 좋지만.. 음료와 디저트의 가격과 맛을 고려한다면 다시는 가지 않을 것 같습니다. 맛도 없고 비쌉니다.	http://t1.daumcdn.net/local/kakaomapPhoto/profile/c04ce74d5e2354e18e13ba6abb9920e3b409a172?original	2020-07-17	2024-03-29
평화다방 강남역점	간곳기록	2.0	자리는 좋은데 맛은 없다	http://t1.daumcdn.net/local/kakaomapPhoto/profile/5ae88d1f9468285504d95d8338f232673afaa268?original	2020-07-17	2024-03-29
평화다방 강남역점	쀼야	1.0	레트로 느낌도 나고 좋아서 여러번 갔었는데... 오늘 완전 최악이였어요ㅠ 음료시킨 건 무난했는데 백설기 롤케이크 시켰는데 트레이 너무 더러워요... 그릇 옆에 누구건지 모르겠는 머리카락과 털, 먼지가 너무 많아서 빨리 그릇부터 건져냈어요ㅠㅠㅠ 여기까지는 트레이만 안닦았나보다하고 다시 디저트 먹으려고 포크를 딱 뜯었는데 와........... 진짜 그거보고 비위가 너무 상했어요... 말라비틀어진 이물질이 큼지막하게 포크 두개에 다 붙어있더라구요..... 그래도 포크 새로 가져와서 먹긴했는데 영 찝찝해서 먹기 싫더라구요... 그리고 백설기 롤케이크는 빵류보단 얼린 아이스크림 맛 (빵또아 하위버전 느낌)이였어요,, 카스테라가 더 맛있는 거 같네요ㅠ 근데 오늘 이후로 다시는 안 갈 거 같아요!	http://t1.daumcdn.net/local/kakaomapPhoto/profile/f095258fa0be259ce52278f7532335a258c7e3d7?original	2020-06-04	2024-03-29
평화다방 강남역점	밥밥	3.0	노른자 올라간 쌍화탕, 카스테라가 맛있었어요. 다만 다닥다닥 붙은 의자들 엄청 시끄러워요.	http://th-p.talk.kakao.co.kr/th/talkp/wkDZR2ycqy/QK5XKKkXbU5ZlNongFyNxk/p8epff.jpg	2020-02-01	2024-03-29
평화다방 강남역점	촤핫	5.0	너무 맘에들어요! 좌석도 많고 수다떨수있는 곳 찾고있었는데딱이였어요~ ㅎㅎ카페에서 맨날 먹는 바닐라라떼 아메리카노 말고 보리차커피라는 메뉴가 신선했어요! 연세있는분들 오셔도 무방한 곳이에요~	http://t1.daumcdn.net/local/kakaomapPhoto/profile/72b272485a77c9b78aa879b9799ef0bddab297c1?original	2020-01-18	2024-03-29
평화다방 강남역점	y2sun	1.0	난생 처음 음식점&카페 리뷰를 써봅니다.정말 별로였습니다. 레트로 컨셉의 찻집 이름이 눈에 띄어 자주 가는 프랜차이즈 카페 말고 새롭게 방문해보자 하고 올라갔습니다. 미처 리뷰를 읽지 않고, 섣불리 방문한 게 잘못이었습니다. 쌍화차(5500원)와 자몽차(5500원)를 주문했는데 정말....제가 알던 쌍화차와는 색다른 해석이었습니다. 음료가 나올 때부터 온도는 미지근했고, 위에는 아마도 단맛이 강하게 나는 계피가루로 뒤덮여 있었습니다. 그리고 깨까지 뿌려져 있었는데 이외에도 밤, 잣, 대추가 들어있었지만 중도에 마시는 것을 포기했습니다. 쌍화차 특유의 단맛이 아닌 인공적인 단맛(가루가 큰 원인인 듯한)이 느껴져 아무리 섞어 먹어도 진짜 맛이 아니었습니다.  그나마 자몽차는 처음부터 뜨겁게 나와서 상큼하니 괜찮았습니다.가격은 위치 때문이겠거니 감안했지만 그렇다고 음료를 원가 500원에도 못미치게 만드신 건 아닌지.....돈이 아까웠습니다. 혹시라도 어느 퓨전 스타일의 쌍화차였다면 고지를 해주셨으면 좋았을텐데 아쉽습니다.	http://t1.daumcdn.net/local/kakaomapPhoto/profile/ad8eb57fe0e5f1f0b3e65e92f5b72536da468af7?original	2020-01-15	2024-03-29
평화다방 강남역점	콩지	4.0	12시 좀 넘어서 갔는데 사람 없어서 너무 좋았음! 두시쯤 되니까 사람 너무 많아져서 시끄럽긴 했음 ㅠㅠ식혜도 괜찮았고 카스테라랑 생크림 되게 맛있음!	http://th-p.talk.kakao.co.kr/th/talkp/wkFGmzVeE6/9eoMlgJetXfwKys7pjlxi1/snwhbu.jpg	2019-09-23	2024-03-29
평화다방 강남역점	맛있게먹으면0칼로리	3.0	그냥 평범. 옛날감성이긴한데 또 가고싶을정돈 아니에영	https://p.kakaocdn.net/th/talkp/wmRcoeCVwS/ffa0e4RZGLEPg2mCrwRbyK/2rjcff_640x640_s.jpg	2019-08-28	2024-03-29
평화다방 강남역점	꿀빵매니아	1.0	어설픈 레트로... 안평화다방	http://th-p.talk.kakao.co.kr/th/talkp/wkXXya6nrb/wAvIbd3QIIF12ITMa8Nkek/aml8wx.jpg	2019-07-29	2024-03-29
평화다방 강남역점	이해준	5.0	NULL	http://th-p.talk.kakao.co.kr/th/talkp/wk3yhIuBt6/7iUmagwLckMGMNQrgjAuXK/c8tc89.jpg	2019-07-26	2024-03-29
겟썸커피 다운스테어즈	석현	4.0	강남역 근처에서 괜찮은 편	http://t1.daumcdn.net/local/kakaomapPhoto/profile/0aab3ecf69f9a8ed0a079a9c05e9d43c90ed3739?original	2024-03-01	2024-03-29
겟썸커피 다운스테어즈	orafe	1.0	커피 맛을 떠나알바하는 여자애싸가지 없음일하기 싫은게 너무 티남	http://t1.daumcdn.net/local/kakaomapPhoto/profile/cd1475c6c378ebaf6792cc2bf15b50d32894a4f7?original	2023-12-23	2024-03-29
겟썸커피 다운스테어즈	맛집 탐험가	4.0	커피가 살짝 스모키하면서도 굉장히 크리미합니다특정 향미가 거의 안느껴지기 때문에 쿠키나 다른 디저트랑 먹으면 맛있을 것 같은 맛이네요커피만 먹기에는 살짝 아쉬운 맛입니다내부는 좁지만 조명도 따뜻하고 전체적인 분위기가 좋았습니다	http://t1.daumcdn.net/local/kakaomapPhoto/profile/ed7a02164c188074fd4bb0ed57b3b768d25f82f6?original	2023-11-30	2024-03-29
겟썸커피 다운스테어즈	wand6	5.0	따끈하게 익힌 쿠키에 아아 한모금 조합 최고!	http://t1.daumcdn.net/local/kakaomapPhoto/profile/b977afbfb5020fe58693df53d3ba1cbdc4efd5ff?original	2023-10-06	2024-03-29
겟썸커피 다운스테어즈	페페	4.0	굿굿굿 자주이용할예정이에요	http://t1.daumcdn.net/local/kakaomapPhoto/profile/db3bc201b18cfaaddc57e01bce27d4b734db5f2f?original	2023-08-03	2024-03-29
겟썸커피 다운스테어즈	고사리	2.0	커피맛은 있으나 지하에있어 환기가 안되는지 퀘퀘한 냄새가 나고  소리가 울림..무엇보다 화장실문이 빗살로 되어있어 다보여요	http://t1.daumcdn.net/local/kakaomapPhoto/profile/f77ff55350d8d967475f3a169699450e210e4d72?original	2023-06-21	2024-03-29
겟썸커피 다운스테어즈	-	5.0	우왕.. 분위기 짱 좋았고, 커피도 맛있었고(라떼) 쿠키도 좋았어요. 정말 재밌게 놀다 나왔음단점이 하나 있다면.. 화장실이 조금…🥹가보면 알 거예요… 거의 오픈형이나 다름 없달까요	http://t1.daumcdn.net/local/kakaomapPhoto/profile/903f94f08d4b228040925ddbdb0b3f04f53aaa41?original	2023-06-16	2024-03-29
겟썸커피 다운스테어즈	뉙 - nick	4.0	분위기 정말 좋아요스페셜 커피도 맛있어요	http://k.kakaocdn.net/dn/byE9AV/btq8BDC6VxD/tdwuuSKqn516qaJDyOjhBk/img_640x640.jpg	2023-05-26	2024-03-29
겟썸커피 다운스테어즈	덤벼	1.0	역시 다 똑같이 느끼는구나ㅜ 계단 내려갈때부터 찌린내, 지하냄새 나고 ㅠㅠ 음료디저트 종류도 몇 없고, 인터넷 안되는 것에 깜놀했어요. 통화도 끊김. 요즘 시대에 이런데가 있다는 거에 소름; 그냥 신논현에 갈만한 카페 없어서 잘 되는거…	http://t1.daumcdn.net/local/kakaomapPhoto/profile/2f464763740a61641317f1c302c724890929fca6?original	2023-03-08	2024-03-29
겟썸커피 다운스테어즈	werrr	4.0	NULL	http://t1.daumcdn.net/local/kakaomapPhoto/profile/1a4e1ff2ff9035c01817beb68466589d0f03d146?original	2023-02-18	2024-03-29
겟썸커피 다운스테어즈	슬기로운평점생활	3.0	너무 어두워요 ㅜ	NULL	2023-01-27	2024-03-29
겟썸커피 다운스테어즈	내가진짜쩝쩝박산데다따라하네	3.0	지하라 꿉꿉하고 소리가 울려서 정말 시끄러움. 놀랍게도 진짜 인터넷이 안터짐. 단점이 너무 크지만 커피는 맛있는	http://t1.daumcdn.net/local/kakaomapPhoto/profile/1336b1de5974b1a513f01b448a597b6e0d845c6a?original	2023-01-13	2024-03-29
겟썸커피 다운스테어즈	ㅇㅇㅇ	5.0	NULL	http://t1.daumcdn.net/local/kakaomapPhoto/profile/58c8d77dd2083fa29ee356477eb305fbb68128d8?original	2023-01-07	2024-03-29
겟썸커피 다운스테어즈	멍멍	1.0	지하라 핸드폰 안터지는데 와이파이 없음. 베이커리류 쇼케이스에 안 들어가있고 노출 되어있어서 위생상태 우려됨….	http://t1.daumcdn.net/local/kakaomapPhoto/profile/133856f4fe9cccde0af490eff6e553483888f161?original	2023-01-06	2024-03-29
겟썸커피 다운스테어즈	우짤래미	4.0	화장실 문틈으로 사람 보임...저 문 바로 옆에 변기가 있음쿠키 맛있고 음료도 맛있음..고즈넉한 분위기 좋은데 진짜 단점이 크긴 크다 ㅠ	http://t1.daumcdn.net/local/kakaomapPhoto/profile/71e34ce923c75a13b730d7c1dd13eb89ab1bbd6f?original	2022-11-19	2024-03-29
겟썸커피 다운스테어즈	떡하나주면안잡아먹지	4.0	쿠키 맛있어용 베이컨 초코여서 맛있을까 했는데 단짠 단짠이어서 최고였어용 ㅎㅎ 근데 음료 양은.. 그닥.. 역시 강남이어서 그런가봐요 ㅎㅎ ㅠ	http://t1.daumcdn.net/local/kakaomapPhoto/profile/b0f3fbe06f12658cd0d850d505e0105f50bb85c2?original	2022-10-26	2024-03-29
겟썸커피 다운스테어즈	맛있으면짖는개	3.0	왈왈!!	http://t1.daumcdn.net/local/kakaomapPhoto/profile/dde36867b78bc8e9be75a58a78deeec778d5ecc7?original	2022-09-09	2024-03-29
겟썸커피 다운스테어즈	ㅋㅆㅇ	2.0	NULL	http://t1.daumcdn.net/local/kakaomapPhoto/profile/54f4944428d8f9dc12fc2488a5df1a18ad5050cc?original	2022-09-03	2024-03-29
