cafe_name	nickname	rating	content	profile	created_date	collected_date
알베르	민들레꽃 홀씨33	NULL	대형카페입니다.	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2024-01-28	2024-03-29
알베르	슷하강사	NULL	굉장히 넓어요 ! 지하 특유의 분위기와 테라스의 느낌을 모두 갖췄습니다 ! (❁´▽`❁) 	https://myplace-phinf.pstatic.net/20230703_101/1688386397471IMqpc_JPEG/IMG_3745.jpeg	2023-12-05	2024-03-29
알베르	쌩쇼여사	NULL	아늑한 분위기 좋아요	https://phinf.pstatic.net/contact/20211208_97/16389500395611699U_JPEG/KakaoTalk_20211208_165255436.jpg	2024-01-26	2024-03-29
알베르	별사탕한박스	NULL	계절감이 느껴지는 외관!  오늘 커피가 유난히 더 맛있네요!!	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-11-23	2024-03-29
알베르	우왕5588	NULL	매장 넓어서 좋아요! 테이블간 간격도 마음에 들어요!	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2024-01-09	2024-03-29
알베르	미친치와와	NULL	집중하기 좋아요. 넓고 좌석도 많고 지하1층부터 3층까지 커서 좋아요. 들려서 업무보기에도 좋습니다 추천해요!	https://phinf.pstatic.net/contact/20201120_34/1605848526410RsULQ_PNG/image.png	2023-10-10	2024-03-29
알베르	영양미미	NULL	날 좋을때 야외에서 먹기 좋아요💙🌿	https://myplace-phinf.pstatic.net/20231101_235/1698832892534ctkGU_JPEG/beauty_1698388386422.jpeg	2023-10-27	2024-03-29
알베르	ompang	NULL	매장이 진~~~~짜 크고 쾌적했어요 저는 지인붕과 수다 떨기 위해 방문했는데 공부하기에도 괜찮을 것 같아요!	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2024-01-14	2024-03-29
알베르	코코는우리집강아지	NULL	강남역에서 보기 드문 대형 카페.  외부 정원에 나무들을 많이 심어두어 내부에서도 밖을보면 자연친화적인 느낌을 준다. 커피는 산미가 적고 진한 다크초코향을 갖고 있지만 티라미수와 먹으면 산미를 느낄수 있다 (굉장히 독특) 티라미수는 여태 먹었던 티라미수와는 다름 .. 빵 역할을 과자가 대신하여 보다 바삭하고 크림은 시원 달달하여 끊임없이 들어간다  매장이 넓어 어느때든 자리가 있으니 참고하면 좋을듯.	https://myplace-phinf.pstatic.net/20230526_102/1685083885433mFLyk_JPEG/8C85682A-B876-4C1B-A648-A8C21D4AE1FF.jpeg	2023-08-05	2024-03-29
알베르	HG9	NULL	매장이 아주 넒어서 단체인 경우 모임하기 너무 좋음	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-12-30	2024-03-29
알베르	뽀송보송뽀송	NULL	가격도 개비싸고…카공족에개 시간떼우기 딱조은 카페임	https://phinf.pstatic.net/contact/20210216_283/1613480751950xYwKw_JPEG/image.jpg	2023-12-30	2024-03-29
알베르	악마의 유혹	NULL	^^	https://phinf.pstatic.net/contact/20190119_165/1547906715890f83Gb_PNG/avatar_profile.png	2024-02-23	2024-03-29
알베르	별사탕한박스	NULL	분명 브런치 메뉴가 있지만  브런치 시간에 안되는 것은 무엇..?   맨날 재료 없고  2시부터 된다는건 ... 그거슨 런치아닌가 ?  빼든둥 바꾸든둥	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-10-19	2024-03-29
알베르	세상에맛있는거왜케많아	NULL	요즘같이 선선한날에 야외 테라스에서 차한잔하기 너무 좋은 곳 다만 직원의 친절도는 잘 모르겠음 그거빼곤 화장실도 깨끗하고 좌석의 여유도 많아 좋음	https://myplace-phinf.pstatic.net/20230630_238/1688083838071hvaU4_JPEG/E5337B83-90ED-479D-8A4C-FBB21A34A0BB.jpeg	2023-10-10	2024-03-29
알베르	kobeb24	NULL	소프트아이스크림이 들어간 시그니처 라떼 맛있어요	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-09-28	2024-03-29
알베르	Oliviass	NULL	굿	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2024-03-01	2024-03-29
알베르	소원4768	NULL	친구랑 갔다가 반한 카페,,  도심에 이런 숲 카페가,,,, ㅠㅠㅠ  테라스에서 먹었는데 이야기 하기도 편하고  너무 좋았어요*.*  시그니처도 맛이 좋았음미댱!!!  다음에 또 가고 싶어요!	https://phinf.pstatic.net/contact/20181001_277/1538353549242Cln5I_PNG/avatar_profile.png	2023-09-09	2024-03-29
알베르	Regina7494	NULL	혹시 사장님 엘사신가요?ㅠㅜ 음료에 얼음이 대부분이에요. 공간이 넓어서 방문했는데 음료나 빵은 평범 했습니다. 	https://phinf.pstatic.net/contact/20170130_223/1485703751115v7rhn_JPEG/2015-12-20_15%3B43%3B42.jpg	2023-12-07	2024-03-29
알베르	오늘의한입	NULL	자리가 넓고 단체모임에 좋아요! 분위기도 굿	https://myplace-phinf.pstatic.net/20220401_67/1648770183218Pdsrz_JPEG/1D1B0CFE-4BE7-4D8E-B550-8C2122D847C4.jpeg	2023-12-02	2024-03-29
알베르	강남역노른자부동산	NULL	굿 👍👍👍	https://phinf.pstatic.net/contact/20210420_137/1618879487720DcEee_PNG/image.png	2024-02-08	2024-03-29
알베르	커피쟁이yun	NULL	NULL	https://phinf.pstatic.net/contact/20181029_241/1540769781914kzyFG_PNG/Screenshot_2017-08-24-21-38-21.png	2024-03-20	2024-03-29
알베르	아이린6015	NULL	맛있는데 너무 비싸요ㅠ	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2024-01-19	2024-03-29
알베르	Good Luck37	NULL	카페라떼 HOT ₩6,500	https://phinf.pstatic.net/contact/20190810_286/1565406105354jTjlj_JPEG/20180825_135226.jpg	2024-01-01	2024-03-29
알베르	whispering	NULL	디카페인 원두도 있고 매장이 정말 넓어요. 모임하기 편하고 좌석간격이 넓어서 좋아요	https://myplace-phinf.pstatic.net/20221015_282/1665829967630AIPlS_JPEG/FB_IMG_1504482777529.jpg	2023-11-04	2024-03-29
알베르	오늘도 건들랄라	NULL	매장이 넓어 이용이 편리하고 대화하기도 좋고 음료도 맛있어요	https://myplace-phinf.pstatic.net/20230911_212/1694421836683aFBYM_JPEG/20230906_162805.jpg	2023-09-10	2024-03-29
알베르	ner****	NULL	강남에 이런까페가? 야외에 숲도 실내에 그림도.. 개방감 있는 층고에...맛있는 아메리카노라니~ 너무너무 만족스러운까페입니다.	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-09-13	2024-03-29
알베르	SH1763	NULL	카페앞 나무가 정말 멋있어요. 조경이 도심 안에 숲을 가져다 놓은듯...이곳만 보여요. 날이 좋은 10월이라서...더..좋은듯해요.	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-10-29	2024-03-29
알베르	Violet BR	NULL	스콘이 맛있어서 가끔 사먹는 곳!	https://myplace-phinf.pstatic.net/20231211_126/1702264354492PHJl3_JPEG/IMG_1069.jpeg	2023-10-12	2024-03-29
알베르	페넬로삐	NULL	작업하러 가기 좋아서 짝꿍이랑 노트북 들고 자주 방문합니다~ 다만, 자리가 주말에는 꽉 찰 정도로 인기가 많아요! 가성비는 없지만 오래 작업하고 앉아있기에는 추천해용	https://phinf.pstatic.net/contact/20220301_262/1646088780093ipBXc_PNG/profileImage.png	2023-10-11	2024-03-29
알베르	Lisahuh	NULL	초록초록 나무 많고 강남 한복판에 이런 카페 보기 힘든데 너무 좋아여 스콘 맛잇구요. 자주 오는 카페 중 하나에요 	https://myplace-phinf.pstatic.net/20230721_23/1689938841388wn8Hy_JPEG/IMG_7272.jpeg	2023-08-13	2024-03-29
알베르	AINISE	NULL	매장이 넓고 조용한 편이라 업무나 과제하시는 분들도 많이 계시는 것 같더라구요! 그만큼 쾌적해서 대화하기에도 편하고 풍경이 푸릇푸릇하니 힐링되는 느낌이었어요~ 음료나 디저트 맛은 쏘쏘 (매장 내에선 일회용품 사용금지이지만 방문 당시에는 그 전에 손님이 몰렸던 건지, 아님 설거지를 미처 다 못하신건지 임시로 일회용 컵으로 받았습니다.)	https://myplace-phinf.pstatic.net/20230930_83/1696020115270b8BoO_PNG/0f940eb306ce46a3bcf4a39ea6d055a6.png	2023-08-16	2024-03-29
알베르	미각특공대	NULL	강남 한복판 숲속 우드톤~ 컨셉,  넓직한 공간 맛있는 커피와 디저트  좋아요	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-08-11	2024-03-29
알베르	김koala	NULL	NULL	https://myplace-phinf.pstatic.net/20240311_243/1710092957348vuzV0_PNG/2024-03-10-2826876494_83F9D12h_d8f178e54d300c068d0adde2356fe52251e7f79e.png	2023-11-12	2024-03-29
알베르	모리0315	NULL	단체로 이용하기 너무 좋네요	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-11-04	2024-03-29
알베르	달콤4321	NULL	집근처라서 가끔가요~~ 넓어서 좋아요	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-11-02	2024-03-29
알베르	ninomii	NULL	남자 알바인지 직원인지 엄청 불친절하네요 넓고 인테리어 예뻐서 자주왔었는데 커피도 비싸고 직원교육도 안되어있고.. 이제 안와야겠어요 불친절하신분들은 서비스직을 하지 마세요~^^	https://myplace-phinf.pstatic.net/20231011_203/169700454021361bzL_JPEG/IMG_8419.jpeg	2023-10-11	2024-03-29
알베르	전기주	NULL	공간은 참 잘 빼고 큼직하니 좋아요  커피가 참 맛이없고  직원들이 싸가지가 너무 없네요 손님 째려보고 주문도 안받고 지들끼리 노네요?	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-10-23	2024-03-29
알베르	flower481	NULL	강남역 주변 카페 넓고 얘기하고 좋아요	https://phinf.pstatic.net/contact/20211217_19/1639738515016luCnz_JPEG/image.jpg	2023-10-27	2024-03-29
알베르	HRL	NULL	복잡한 강남 한복판에 이런 공간이 있다니!! 공간이 넓어서 여유있고 편해요	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-10-13	2024-03-29
알베르	예옹멍	NULL	굿	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2024-02-21	2024-03-29
알베르	해피리뷰로그	NULL	위치와 인테리어만으로 모임하기에 참 좋지만, 커피와 디저트도 맛있는 편입니다~	https://myplace-phinf.pstatic.net/20221209_133/1670538896444g9kSP_PNG/97F40751-61A1-40F8-8E3F-A13528378C54.png	2023-09-01	2024-03-29
알베르	히구s2	NULL	브라우니 쫀득하니 맛있어요 !! 강남속 웅장한 숲속느낌이에요 ㅎㅎ	https://phinf.pstatic.net/contact/20220220_8/1645321109319G7iDe_PNG/profileImage.png	2023-09-16	2024-03-29
알베르	페넬로삐	NULL	오늘도 알베르, 점심저녁 상관없이 사람이 참 많은 곳이에요! 자리만 잘 잡으면 집중해서 작업하기 좋은 카페!	https://phinf.pstatic.net/contact/20220301_262/1646088780093ipBXc_PNG/profileImage.png	2023-10-08	2024-03-29
알베르	고도슴치97	NULL	까페 분위기 특이해서 좋아요. 음료가격은 강남이라 비쌈	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-11-26	2024-03-29
알베르	ame****	NULL	카공하기 좋아요	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-11-19	2024-03-29
알베르	왕망슈	NULL	NULL	https://myplace-phinf.pstatic.net/20220926_54/1664173356895qTx1t_JPEG/1664148550266.jpg	2023-11-21	2024-03-29
알베르	duc****	NULL	직원들 불친절하고 인테리어도 썰렁하네요.  디저트 퀄도 너무 별로였고... 재방문은 안할 것 같아요	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-11-10	2024-03-29
알베르	reveK	NULL	커피나 디저트는 그저 그렇지만 강남 한복판에 이런 초록뷰의 카페가 있다는게 좋음 예쁜 카페임	https://myplace-phinf.pstatic.net/20220919_45/166352002659012l3R_JPEG/AAF1F0CC-475D-4C1B-9D7D-98FF6CF970CB.jpeg	2023-09-04	2024-03-29
알베르	로드포유	NULL	아메리카노 6,000원 입구 풍경 멋있음 내부는 매장 넓음	https://myplace-phinf.pstatic.net/20220804_71/1659595824474KF4w0_JPEG/20220804_154950.jpg	2023-09-12	2024-03-29
알베르	루다로즈	NULL	아메리카노가 입맛에 딱 맞아요	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-10-13	2024-03-29
알베르	스윗드림25	NULL	도심 속의 힐링 공간인 강남 카페로 유명한 알베르를 다녀왔어요. CGV 뒤편으로 쭉 조금 오르막길을 올라가면 왼쪽에 수풀이 우거진 곳이 바로 알베르입니다.   대관을 하거나 공연, 전시 등도 가능하다고 할 만큼 널찍하고 볼거리가 많은 공간이더라고요. 저녁에야 초코 라테를 마셨는데 금세 나와서 좋았습니다. 예쁜 컵과 함께 브라우니, 스콘 등 먹을거리도 가득하고요.   연인끼리, 친구끼리 또 소개팅 장소로도 유명해요. 아직은 덥지 않으니 테라스 자리를 추천합니다. 강남에서 느끼는 자연의 아름다움, 도심 속의 정원 카페 알베르 추천합니다.	https://phinf.pstatic.net/contact/20220123_130/1642901353976DBnYb_JPEG/profileImage.jpg	2023-05-23	2024-03-29
알베르	angel7470	NULL	넓고 좋아요 	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-11-04	2024-03-29
알베르	windboys7948	NULL	굿	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2024-01-30	2024-03-29
알베르	Chaeyoung Yoo	NULL	음료와 베이커리류는 쏘쏘, 장소는 강남에서 대화나누기엔 쵝오	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-10-03	2024-03-29
알베르	k16****	NULL	굿	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-12-27	2024-03-29
알베르	Good Luck37	NULL	카페라떼 ICE ₩6,500	https://phinf.pstatic.net/contact/20190810_286/1565406105354jTjlj_JPEG/20180825_135226.jpg	2023-11-04	2024-03-29
알베르	쿠쿠리	NULL	카페인테리어가 넘 멋쪄요 디저트도 넘 맛있어요 알베르시그니쳐라떼는 아보카도 같아요 ㅎ커피양이 넘 작아서 쬠 아쉬웠지만 맛있어요 담에또 가고싶어지는 까페에요	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-09-29	2024-03-29
알베르	동탄그린	NULL	넓어서 모임하기 좋음	https://myplace-phinf.pstatic.net/20220331_117/1648698670851PLc7R_JPEG/20220327_101645.jpg	2023-10-29	2024-03-29
알베르	akahyeop	NULL	카페 알베르는 지나가면서 워낙커서 자주 보였는데 들어가보니 지하부터 전 층 모두 카페로 이렇게까지 큰 공간인지 몰랐다. 언제방문해도 자리가 있을 정도로 어마어마한 규모의 대형카페이고 규모가 크지만 쾌적한 테라스도 있어서 요즘 날씨에 좋다 🙋🏻‍♂️	https://myplace-phinf.pstatic.net/20230430_290/1682846314965o9rBv_JPEG/B7D48BD4-5C05-4D05-9D9A-AFEB33FDC09B.jpeg	2023-05-11	2024-03-29
알베르	주말엔야구	NULL	티라미수는 맛있어요 크고 안마의자? 체험존도 있음	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-09-19	2024-03-29
알베르	나라올라888	NULL	NULL	https://myplace-phinf.pstatic.net/20231021_26/1697878694443795jG_JPEG/IMG_20211017_221515_538.jpg	2023-10-24	2024-03-29
알베르	emago	NULL	테이블 엄청 많고 음료는 빨리나옴 토마토쥬스 나쁘지않음	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-09-25	2024-03-29
알베르	LOVESOME K	NULL	😊😊	https://phinf.pstatic.net/contact/20200416_230/1587009220924LJyNY_PNG/avatar_profile.png	2023-11-26	2024-03-29
알베르	레먼83	NULL	좋아요 맛있어요 	https://myplace-phinf.pstatic.net/20230110_45/1673322446919Cg8VU_JPEG/F4DD025B-792F-47B5-B50A-76DA47599899.jpeg	2023-11-03	2024-03-29
알베르	후르츠435	NULL	요즘 시그니처 라떼 커피에 크림만 올리고 평이한 경우가 많은데 여긴 정말 시그니처다워요! 올려진 시나몬향도 너무 좋았어요. 꼭 먹어보세요 :) 	https://phinf.pstatic.net/contact/20201006_206/1601980290594XNSQD_PNG/2019-01-16_%28%A5%E1_%29.png	2023-06-16	2024-03-29
알베르	라떼카페라떼	NULL	몇 년 만에 왔는데 직원들 왜 이렇게 불친절하죠? 남,녀 직원 모두 하나같이. 인사도 안 하고.. 웃으면서 먼저 다가가도 퉁명스럽게 대답하고.  1층 남자 화장실 소변기 두 개에는 거미줄이 가득. 심지어 거미도 매달려 있네요. 헐.. 청소 안 하시는 듯. 2층 긴 테이블 천장 에어콘에서는 머리 위로 물도 뚝뚝 떨어지고요. 참... -.- 장사가 좀 되니까 사장님이 직원들 매너 교육도 안 시키고 청소도 잘 안 하나 보네요.	https://myplace-phinf.pstatic.net/20230728_266/1690545110330wEVwa_JPEG/IMG_2323.jpeg	2023-06-28	2024-03-29
알베르	Encourager	NULL	너무 좋았어요 연말 모임 하기에 제격 ㅎㅎ	https://myplace-phinf.pstatic.net/20221010_207/1665407628672XKyhE_PNG/A3B6F450-2A4B-4402-94B2-EBA9CCACB44F.png	2023-12-27	2024-03-29
알베르	jerry38	NULL	실내 디자인 예쁜 카페. 커피맛도 괜찮음. 넓음.  옆에 무슨 기기 체험실이 있던데 못 해봄.	https://phinf.pstatic.net/contact/20190424_55/1556087231651cmVp0_PNG/avatar_profile.png	2023-10-06	2024-03-29
알베르	naEATure	NULL	역시 알베르 할 느낌이 드는 곳이 었다.  엄청 큰 매장으로 관리는 빡세게 되는 곳은 아니라 생각 하지만 커피나 베이커리 메뉴 등이 그때 그때 직접 만드는 느낌으로 행복하게 만들어 주었다.  가격은 조금 나가는 편이다.	https://myplace-phinf.pstatic.net/20240314_22/1710412499532Ml2zf_JPEG/IMG_6707.jpeg	2023-05-28	2024-03-29
알베르	퍼펙럽	NULL	넓어서 대화하기 좋음 도심 속 정원 같은 느낌. 커피도 맛있음	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-07-17	2024-03-29
알베르	kbp****	NULL	맛있어요!	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-11-12	2024-03-29
알베르	so****	NULL	NULL	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2024-01-03	2024-03-29
알베르	ssc****	NULL	- 아포가토 (7,500원) 비싸긴하지만, 아이스크림과 에소프레소 모두 맛있고 비율도 딱맞아요 - 토마토쥬스 진짜 토마토 간거같은 맛으로 안달고 건강한 맛이라 기대이상이었어요~!	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-07-03	2024-03-29
알베르	별 나 무	NULL	강남에 대형카페라니~ 자리가 넓어서 좋았어요. 저렴하지않지만 편히 쉬다왔어요!	https://myplace-phinf.pstatic.net/20220709_12/165734771726759DRs_JPEG/IMG_20200308_3.jpg	2023-05-14	2024-03-29
알베르	초꼬리쿵	NULL	맛있굼	https://phinf.pstatic.net/contact/20211024_3/16350869970986xGI1_JPEG/profileImage.jpg	2023-11-26	2024-03-29
알베르	싱그러운2620	NULL	한번쯤 들어가보고 싶은 외관. 지하는 커다란 샹드리에와 이렇게 공간 여유있이 테이블을 놓는게 의아할 정도입니다. 야외 테라스도 좋고, 인테리어는 여유와 공간의 풍요가 느껴집니다. 지하와 1층이 여유롭고, 2층이 제일 사람이 많았어요. 음료는 비싼편이고, 맛은 그냥저냥. 자리값으로 생각하면 좋을 듯 합니다. 얼그레이 파운드는 맛있어요.	https://phinf.pstatic.net/contact/20200124_76/1579844222726xlvqX_JPEG/image.jpg	2023-07-19	2024-03-29
알베르	쭈히	NULL	티라미수가 아니고 생크림 얼려둔걸 티라미수로 팔아요ㅠㅠ	https://phinf.pstatic.net/contact/20210428_33/1619539248288xOGbV_JPEG/KakaoTalk_20210423_215455371.jpg	2023-09-03	2024-03-29
알베르	LILY49	NULL	리뷰 웬만하면 귀찮아서 잘 안쓰는데 진짜 친절하세요 ㅜ 디저트랑 커피 맛있구 친절하셔서 자주 갑니당 ♡ 	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-09-18	2024-03-29
알베르	yrr4978	NULL	대형카페에요 ㅎ 엄청 크네요 좌석도 많고 다양하고 테라스자리도 많고 강남에 이런곳이 있네요 커피도 무난하고 있어요 디카페인이 있어서 만족스러워요 ~ 	https://phinf.pstatic.net/contact/20180809_267/1533801696769QzBA9_PNG/untitled3.png	2023-05-26	2024-03-29
알베르	꿀호떡48	NULL	직원태도무엇?? 그렇개 기분 나쁘면 집에가시지 왜 일하고있지 손님이 뭘잘못했다고 ㅋㅋㅋㅋ  카페분위기 가격 맛 모두 평타 카페 예뻐요  근데 일하시는 분들이 별...다 사장이신가	https://phinf.pstatic.net/contact/20201129_187/1606647024834uUK9L_JPEG/image.jpg	2023-08-03	2024-03-29
알베르	미밍75	NULL	티라미수 맛있어욭	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-09-22	2024-03-29
알베르	cjskms	NULL	굳	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-11-21	2024-03-29
알베르	배푸92	NULL	굳	https://phinf.pstatic.net/contact/20201024_168/1603522828665VaN45_JPEG/latte-4271716_1920.jpg	2023-12-23	2024-03-29
알베르	januaryms	NULL	자리 배치가 넓어서 대화하기 좋아요. 갓나온 시나몬롤과 치즈케잌 달지않아 맛있었어요	https://phinf.pstatic.net/contact/20220121_205/16427434255194eKP0_PNG/avatar_profile.png	2023-06-06	2024-03-29
알베르	흙10	NULL	커피나 인테리어의 특별함은 없지만 익숙하고 친숙하기에 다른 강남역 카페가 많아도 주저 없이 방문하는 장소였는데…토요일오전타임 카운터 직원분의 태도로 더이상 가고 싶지 않아 리뷰 남깁니다. 키오스크 못지않게 주문은 아무말도 하지 않고 받고 화장실이 몇층에 있냐는 질문에 손가락으로 가르키기만 하더군요. 지하랑 1층좌석만 이용해보고 2층 좌석은 처음이라 물어본건데 덕분에 화장실 2층에도 있는지 모르고 1층에 오르락 내리락했네요. 물론 사람이 많거나 힘들어 보이면 조금이라도 이해하려고 했지만 사람도 없고 한적하고 여유로운 분위기인데 각박한 직원의 태도로 다시는 가고 싶지 않은 인상만 남았네요..	https://phinf.pstatic.net/contact/profile/blog/88/45/kmgina.jpg	2023-08-19	2024-03-29
알베르	mss****	NULL	넓어서 좋아요! 디저트도 맛있어요🤍	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-07-21	2024-03-29
알베르	lala88	NULL	주말엔 사람 많은편이에요. 아포카토 맛있어요. 직원분은 살갑진 않지만 그렇다고 불친절은 아니세요. 에어컨을 빵빵하게 트신거같긴한데 2층 계단쪽 가까운 창가 구역은 아예 사진에 보이는것 같은 천장 에어컨이 없어요.안쪽 에어컨 바람에 의지해야하는데 인테리어 벽이 있어서 바람이 잘 안옵니다. 그 자리는 좀 더워요. 그리고 카페 와이파이의 경우 제가있던 2층에서는 아예 안잡혔습니다.	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-06-24	2024-03-29
알베르	샐러드듀	NULL	불친절 손님들어와도 안쳐다봄 천장에서 물떨어져서 티라미수에 튐 하.. ㅋㅋㅋ 예전이랑 많이 달라졌네요 관리안하는듯	https://phinf.pstatic.net/contact/profile/blog/48/62/wkarhrna.jpg	2023-08-15	2024-03-29
알베르	초코초콜릿	NULL	좋아요 분위기조음	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-09-23	2024-03-29
알베르	난누구맛집은어디냐찾아보자꾸나	NULL	강남역 알베르 커피샵.  강남역에 이렇게 큰 커피샵이 있었는 지 첨알았어요. 지하도 엄청크고 2층까지 있더라구요. 지하는 공연이나 스몰웨딩해도 될정도로 어마무시하게 넓어요.  쾌적하게 수다떨기 너무 좋더라구요.	https://myplace-phinf.pstatic.net/20231220_170/1703038310732Jtql4_JPEG/20231214_132934.jpg	2023-02-05	2024-03-29
알베르	별사탕한박스	NULL	주말엔 역시 사람 많고 많고 많다   에어컨 아래자리 피해서 앉아세요 아니면 남극시베리아임 ㅋ	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-08-12	2024-03-29
알베르	SADRAZAM	NULL	좋습니다.	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-12-16	2024-03-29
알베르	attitude	NULL	테이블 간격 넓어서 좋음	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-08-15	2024-03-29
알베르	Hh89216	NULL	NULL	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-10-09	2024-03-29
알베르	별사탕한박스	NULL	비오는날 운치도 있네요!!    텀블러 안가지고 다니시면  *다회용 잔에 달라고 하셔야 해요~  99퍼 일회용잔에 나와요	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-06-29	2024-03-29
알베르	skinnytangerine	NULL	오랜만에 야외에서 친구들과 수다 떨엇어요^^ 좋아요	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-08-20	2024-03-29
알베르	kmo****	NULL	맛있어요	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2024-01-22	2024-03-29
알베르	강낭강낭강낭콩	NULL	NULL	https://myplace-phinf.pstatic.net/20240213_13/1707834729576d0Sue_JPEG/IMG_3519.jpeg	2023-10-01	2024-03-29
알베르	Julian92	NULL	강남가면 가는곳 넓어서 좋긴한데 비싸다는 느낌 	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-08-05	2024-03-29
알베르	코어74	NULL	숲속에 있는것 같은 분위기의 야외테라스가 있는 넓고 큰 카페!! 여유롭게 커피 마시며 얘기하기 좋은거 같아욥. 다만 홀이 넓긴 한데 사람이 많아서 그런지 에어컨이 안쪽까지 시원하게 만들지 못해서 좀 덥더라구요. 직원분들도 불친절은 아니지만 무표정에 딱딱한 너낌	https://myplace-phinf.pstatic.net/20221230_216/1672375583386sY3Oi_JPEG/1563291848049.jpg	2023-06-24	2024-03-29
알베르	강남역노른자부동산	NULL	굿 👍👍👍	https://phinf.pstatic.net/contact/20210420_137/1618879487720DcEee_PNG/image.png	2023-09-28	2024-03-29
알베르	Kparrot	NULL	분위기가 좋아요	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-10-01	2024-03-29
알베르	김도희51	NULL	디카페인으로 해서 그런가 커피는 별로에요. 층고가 높아서 개방감이 좋아요. 	https://phinf.pstatic.net/contact/20220306_116/164652175874308DkX_PNG/FB27297E-E8A5-45E9-8348-7D6D9C18A81C.png	2023-07-23	2024-03-29
알베르	TS398	NULL	음료는 맛있는데 지하층이 좀 더워요	https://myplace-phinf.pstatic.net/20240322_49/1711118165298foHor_JPEG/2024_1_2%A8%F9_-_%A1%C6_%A1%C6%A2%AE%A1%BE172.jpg	2023-07-09	2024-03-29
알베르	키미쨩	NULL	주말에 강남에 가면 카페 자리잡기가 쉽지 않은데 이렇게 대형카페가 있는줄 그동안 몰랐어요! 1층부터 3층까지 자리도 많구요. 지하도 굉장히 넓은것 같았어요! 다만 카페 규모에 비해 화장실은 조금 아담한 느낌. 테라스 자리도 있어서 날씨 좋을때는 야외에 앉아도 좋을 것 같아요. 아메리카노랑 시그니처 라떼 주문했는데, 라떼에 들어있는 아이스크림 맛이 달달하구 좋아요 🐷 자리도 편해서 오래 앉아서 수다떨기도 좋고 종종 강남오는데 자주 올 것 같아요🙌🏻	https://phinf.pstatic.net/contact/20190109_185/1547001290120b0h9r_JPEG/%A5%EB%282019-01%29.jpg	2023-02-19	2024-03-29
알베르	떡볶이러버	NULL	인테리어가 이쁘내요	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-07-25	2024-03-29
알베르	파파파푸퓨	NULL	굿 	https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png	2023-11-13	2024-03-29
