cafe_name	image_url	rating	latitude	longitude	address	tel	opening_hour	homepage_url
스타벅스 역삼대로점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE83D4DE585B24D039A1F80DFF985BB42	4.2	37.5018952591279	127.039347134781	서울 강남구 테헤란로 211	NULL	월~금 07:00 ~ 21:00 / 토,일 09:30 ~ 17:30	http://www.starbucks.co.kr
아마폴라델리	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F15C439F8963C4FF7B3B6557549EEB258	3.3	37.50436842177457	127.0422391716268	서울 강남구 언주로 510	NULL	매일 00:00 ~ 24:00	NULL
범표원두 역삼점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1681486647	4.3	37.50508733872435	127.0398928079502	서울 강남구 테헤란로37길 42	02-6402-3071	월,화,수,목,금,일 10:00 ~ 19:00	https://www.instagram.com/bumpyobeans
스타벅스 르네상스사거리점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7BAC3BE42C884FB59F65B983F2932134	4.7	37.5027368125577	127.044391557267	서울 강남구 테헤란로 306	1522-3232	월~금 07:00 ~ 20:00 / 토,일 09:00 ~ 18:00	http://www.starbucks.co.kr
세븐클루스 강남1호점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9A4573EA067144E9B19BFD281D7ABCC5	1.8	37.49762754971	127.028728378205	서울 강남구 테헤란로2길 8	010-6551-6561	매일 10:00 ~ 23:00	http://sevenclues.com
베이커리로컬 커피나무	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAC7ECEB9729144628A7A8589502C1D46	3.5	37.5022212914829	127.026978328115	서울 강남구 강남대로102길 15	NULL	매일 11:00 ~ 22:40	https://instagram.com/bakery.local
싸인이스케이프 강남시티점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0BCAB17C66334390A11488C85B167C31	5.0	37.5008233323577	127.032536240863	서울 강남구 강남대로94길 67	02-558-1008	매일 10:00 ~ 23:00	http://www.signescape.com/
커피빈 선릉역3번출구세방빌딩점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F21154b078d4f5dfb02839bd60de963fc18762209%3Foriginal	5.0	37.50380536775	127.049042670767	서울 강남구 선릉로 433	02-2051-9328	월~금 07:00 ~ 22:00 / 토 08:00 ~ 22:00 / 일 08:00 ~ 21:00	http://www.coffeebeankorea.com
스타벅스 선릉로점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0FC9CB1C841B4862A04F759E8BEC2225	3.6	37.504981194083	127.046786021313	서울 강남구 선릉로93길 22	1522-3232	월~금 07:00 ~ 21:30 / 토,일 10:00 ~ 18:00	http://www.starbucks.co.kr
투썸플레이스 강남역KR타워점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F3B2AA5D6FAE24E3E8480AAC5D9429963	2.7	37.4968740984736	127.029578488051	서울 강남구 강남대로84길 13	NULL	월~금 08:00 ~ 22:30 / 토,일 09:00 ~ 22:00	http://www.twosome.co.kr
스타벅스 아크플레이스점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDF7DBFB243404524911C696801672F54	4.0	37.49970996873063	127.03471837892964	서울 강남구 테헤란로 142	1522-3232	월~금 07:00 ~ 22:00 / 토,일 09:00 ~ 17:00	http://www.starbucks.co.kr
스타벅스 역삼초교사거리점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB1C8DDBF5CBE4A2E97634A4B0656DAD3	4.3	37.49408637124967	127.03302521915718	서울 강남구 역삼로 123	1522-3232	월~금 07:00 ~ 22:00 / 토,일 08:00 ~ 21:00	http://www.starbucks.co.kr
수수커피 강남N타워점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1601281219	NULL	37.4999331851048	127.032366220354	서울 강남구 테헤란로 129	02-6250-0925	월~금 08:00 ~ 21:30 / 토,일 11:30 ~ 20:30	https://www.instagram.com/soosoocoffee
에슬로우커피 역삼1호점	NULL	4.1	37.49817575764839	127.03402218440802	서울 강남구 논현로85길 52	02-565-5977	매일 07:00 ~ 24:00(주말 및 공휴일은 변경될 수 있습니다.)	http://www.eslow.co.kr/
지유가오카핫초메 선릉점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F568D5408D11A44D7A4A00CE0F7020284	4.1	37.502748306799845	127.0472777167518	서울 강남구 테헤란로52길 16	070-8804-6226	월~금 09:00 ~ 21:30 / 토,일 10:00 ~ 21:30	https://m.place.naver.com/restaurant/34615854/home?entry=pll
메가MGC커피 역삼중앙점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F696EDEE6BCCE4B889155DF280180C97F	5.0	37.4968783107391	127.039783271842	서울 강남구 논현로76길 10	02-567-2257	매일 08:00 ~ 22:00	https://www.mega-mgccoffee.com
할리스 역삼스타점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBC67C11C1A5C4F67A23F2BDF3FDB18EC	3.9	37.4994528291333	127.03589890685	서울 강남구 테헤란로26길 12	02-501-4142	월~금 08:00 ~ 23:00 / 토,일 10:00 ~ 21:00	http://www.hollys.co.kr
카페희다 역삼점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F792623284EA1419DB8C50CF44EF3CC90	4.3	37.4973648556904	127.039779006523	서울 강남구 역삼로25길 16	02-554-3759	월~금 08:00 ~ 20:00 / 토 12:00 ~ 21:00	NULL
파스쿠찌 역삼테헤란점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F76C295B085624227A478BAE9267BDF98	3.7	37.5009808634465	127.036134867874	서울 강남구 테헤란로 151	02-552-8497	월~금 07:30 ~ 22:30 / 토,일 09:00 ~ 18:00	https://www.caffe-pascucci.co.kr/
메가MGC커피 강남로데오점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F479123720F6149DB95282BAC99A4C0AC	2.8	37.4948412284066	127.030362474267	서울 강남구 강남대로78길 12	02-557-1341	매일 09:00 ~ 21:00	https://www.mega-mgccoffee.com/
스타벅스 센터필드R	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F3b81f32ebcda186c5f20c1313dba7b93063e6d5f%3Foriginal	3.9	37.50359376007631	127.04166760528298	서울 강남구 테헤란로 231	1522-3232	월~금 07:00 ~ 22:00 / 토,일 08:00 ~ 22:00	https://www.starbucks.co.kr/
설빙 강남역2호점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6EE893015FBD440FABA15A825C301595	1.6	37.50334053236124	127.02612486617969	서울 강남구 봉은사로2길 21	02-6261-6802	매일 10:30 ~ 22:30	http://www.sulbing.com
카롱씨	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDD8FE61546D045CD86348BB7B49981B9	4.3	37.4970033271067	127.031573360151	서울 강남구 테헤란로8길 28-4	NULL	월~토 12:00 ~ 20:00	https://instagram.com/carong.c_
비밀의화원 리버타운점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F8C44BF93B4974FF9B3D9BD7E0F01CA98	2.2	37.4999089193775	127.028638780625	서울 강남구 강남대로96길 20	02-508-7063	월~금 12:00 ~ 24:00 / 토,일 10:00 ~ 24:00	http://www.secretgardenescape.com/
카페시그니처	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F218AD06A11FA4E8A9B89F856E6D5596E	4.0	37.5076609622122	127.035988794034	서울 강남구 봉은사로 218	070-5208-7511	매일 07:00 ~ 24:00	https://instagram.com/signature_cafe_official
라메종드플레	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2426213D576255E40E	4.2	37.5030243123642	127.036239899315	서울 강남구 논현로 520	02-567-4040	매일 09:00 ~ 22:00	NULL
카페 리퍼크	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F558FBBDF00364392A2B231A8F9AE6C68	4.2	37.4970473257339	127.028628640989	서울 강남구 강남대로 382	0507-1366-8208	월~금 07:30 ~ 21:00 / 토,일 10:00 ~ 19:00	https://www.kalisco.co.kr
스타벅스 역삼포스코점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F211F225055E006D308	3.8	37.499466146164735	127.03350595398784	서울 강남구 테헤란로 134	1522-3232	월~금 07:00 ~ 22:00 / 토,일 09:00 ~ 21:00	http://www.starbucks.co.kr
투썸플레이스 역삼점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F22BB91E2773D47888F0595724C00FB2B	2.8	37.497560016003405	127.0381325788306	서울 강남구 논현로 419	02-565-2388	월~목 07:00 ~ 21:30 / 금~일 08:00 ~ 21:30	http://www.twosome.co.kr
포레스트힐링카페	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0416597404B44625B6EC8DE4661815B8	3.1	37.5027747231627	127.039098789942	서울 강남구 테헤란로33길 15	NULL	월~금 08:00 ~ 23:00 / 토,일 11:00 ~ 21:00	NULL
잇테이블	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA37C8D836B7A45E78C738CFBD97BAC43	3.6	37.4940613999847	127.035254027994	서울 강남구 역삼로14길 8	02-552-6662	월~금 08:00 ~ 01:00 / 토,일 10:00 ~ 01:00	https://instagram.com/it_table
아지트룸카페	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3AC4485D0C6D434CA006C3985ABF63C3	3.2	37.50113103486012	127.02715096556976	서울 강남구 테헤란로1길 42	NULL	월,화,수,목,일 10:00 ~ 23:30 / 금,토 00:00 ~ 24:00	NULL
이디야커피 역삼플래티넘점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEED7455F8F6048E49D906E93B99AD02F	4.3	37.4952592119775	127.030686059341	서울 강남구 테헤란로4길 46	02-2051-5698	월~금 07:30 ~ 22:00 / 토 08:00 ~ 21:00	http://www.ediya.com
커피빈 강남대로센터점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F132F29835E5B4551AEF03AB15F642463	3.7	37.5019169544599	127.026074609464	서울 강남구 강남대로 442	02-565-3345	매일 07:00 ~ 23:00	http://www.coffeebeankorea.com
투썸플레이스 강남IBC점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F81E3E1FB25DF4F08B1B0FB0F1B081634	2.9	37.499726318926	127.03100453704754	서울 강남구 테헤란로7길 8	02-564-7235	매일 08:00 ~ 22:00	http://www.twosome.co.kr
커피효과	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD2826C6215E442E79E45ED9BB2327E4A	3.0	37.494457106157	127.037642490143	서울 강남구 역삼로20길 12	NULL	월~금 08:00 ~ 23:00 / 토,일 10:00 ~ 23:00	https://www.instagram.com/coffeehyogua_official/
알라카르테 강남점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8BAA7C15138A442EB07274AA15BC0A69	3.9	37.50438792234464	127.0349501303962	서울 강남구 논현로 539	02-556-2127	월~토 08:00 ~ 18:00	http://alacarte.co.kr/
이디야커피 선릉역점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7C0192428C80484B9368533D8A3B77F4	4.0	37.5038444536162	127.04821031412136	서울 강남구 테헤란로 332	02-558-6467	월~금 07:00 ~ 23:00 / 토,일 08:00 ~ 22:00	https://ediya.com
스타벅스 구역삼사거리점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F16A394B138194477AC6595AF65D57B91	3.5	37.4958730842435	127.038891641479	서울 강남구 논현로 401	1522-3232	월~금 07:00 ~ 22:00 / 토 08:00 ~ 20:00 / 일 09:00 ~ 19:00	http://www.starbucks.co.kr
헤이스테이카페	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F291065125F8544CF963B9CA8BE4BD301	NULL	37.5026859864115	127.027942053379	서울 강남구 봉은사로6길 39	02-555-7679	매일 11:00 ~ 22:30	NULL
베이커스트 브라운	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE26B0343E44741599E0E936F08475DC4	2.7	37.5025005500638	127.027210270044	서울 강남구 강남대로102길 21	NULL	매일 11:00 ~ 23:00	NULL
시티갤러리카페	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCC9B37BB6A3D44169BB928A55399198D	3.6	37.4956064081473	127.03288792724172	서울 강남구 역삼로7길 22	NULL	월~금 07:00 ~ 23:00 / 토 09:00 ~ 23:00 / 일 09:00 ~ 22:00	NULL
퍼즐팩토리 강남점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F9F1069B5710F4FC89FA02470463305D1	3.6	37.5020501300304	127.026848209914	서울 강남구 강남대로102길 13	010-7569-3531	월~금 13:40 ~ 22:30 / 토,일 10:30 ~ 22:30	http://www.puzzlefactory.co.kr/
문화시민	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7CB922888ED04A5CB2066412EDBA8EAF	3.9	37.491100962412	127.034329934797	서울 강남구 강남대로62길 35	NULL	매일 12:00 ~ 20:00	https://app.catchtable.co.kr/ct/shop/kw4295
집사의하루 강남점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1186979530	4.8	37.5027781856314	127.026658473015	서울 강남구 봉은사로4길 32	02-555-7984	월~금 12:00 ~ 22:00 / 토,일 11:00 ~ 22:00	http://instagram.com/catcafejipssauiharu
라까사로사 (휴업중)	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FE85C2CDEAE0042668C985188BCAA3E27	5.0	37.5074863372698	127.04589634959952	서울 강남구 선릉로 545	NULL	NULL	NULL
빌리엔젤 신라스테이점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2634134956B425430D	NULL	37.5047129052209	127.041393402223	서울 강남구 언주로 517	02-538-8267	월~금 08:00 ~ 22:00 / 토,일 09:00 ~ 09:00	http://www.billyangel.co.kr
바나프레소 선릉역사거리점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6EE5A3DCE77F4748A6559B27D2F233C6	2.8	37.50465262198	127.048292263367	서울 강남구 테헤란로 335	070-8998-8947	매일 07:00 ~ 23:00 / 매일 라스트오더 ~ 22:30	https://www.banapresso.com
바나프레소 강남역점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1921E50C0E8145E18FB619D3187416F7	4.1	37.498975256536	127.02953408158	서울 강남구 테헤란로 113	070-8998-8953	월~금 06:30 ~ 23:00 / 토,일 07:00 ~ 23:00 / 매일 라스트오더 ~ 22:30	https://www.banapresso.com/
스타벅스 GS타워점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB53F9D37F86C48EABE20F0ED7E852088	3.9	37.5017950824802	127.03707166469	서울 강남구 논현로 508	1522-3232	월~금 07:00 ~ 19:00 / 토,일 09:00 ~ 17:00	http://www.starbucks.co.kr
할리스 강남역2점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Ff901f70fe2af6d9f0202f796c6cc7061f1e2dd5d%3Foriginal	3.7	37.5003958523888	127.02698332585	서울 강남구 강남대로 422	02-568-9056	월,화,수,목,일 09:00 ~ 24:00 / 금,토 09:00 ~ 02:00	https://www.hollys.co.kr
스타벅스 큰길타워	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEC86669ED1A84F6186B105E15284B2FA	3.0	37.50233444005635	127.04084924208225	서울 강남구 테헤란로 223	1522-3232	월~금 07:00 ~ 19:00 / 토 08:00 ~ 17:00 / 일 09:00 ~ 17:00	http://www.starbucks.co.kr
커피빈 선릉로93길점	NULL	4.3	37.505638478050166	127.0479083648042	서울 강남구 선릉로93길 6	02-552-3177	월~금 07:00 ~ 23:00 / 토 08:00 ~ 22:30 / 일 08:00 ~ 22:00	http://www.coffeebeankorea.com
키이스케이프 우주라이크점	NULL	5.0	37.4956788806596	127.031448411152	서울 강남구 테헤란로6길 46	010-8882-6082	매일 10:00 ~ 22:00	https://keyescape.co.kr
히히냥냥	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FAE58A257AC774EFE92A7DF68D71DD36A	4.7	37.5018951126763	127.027042673467	서울 강남구 강남대로102길 14	02-552-2288	매일 12:00 ~ 22:00	https://www.instagram.com/catcafehhnn
더까페	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F126AD8374DCE04FA14	4.0	37.50301304610684	127.03154196243554	서울 강남구 강남대로110길 86	02-515-4933	월~금 09:00 ~ 21:00 / 토 10:00 ~ 21:00 / 일 10:00 ~ 19:00	https://thecafe4933.modoo.at/
갤러리카페 하나둘	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F4671F6BB2595478F841D24B459478982	5.0	37.5046833149852	127.035410571585	서울 강남구 논현로 542	070-4281-8880	월~금 09:00 ~ 18:00 / 토 10:00 ~ 18:00	http://www.onetwo.pe.kr
공차 역삼점	NULL	1.8	37.5009957174449	127.034673737794	서울 강남구 강남대로94길 91	02-6326-4040	월~금 10:00 ~ 21:50 / 토,일 10:00 ~ 21:30	http://www.gong-cha.co.kr
카페온화 강남점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAEAEA4BD058C4CD28A602AC20411C22F	3.5	37.5024393045619	127.027110725716	서울 강남구 봉은사로4길 37	NULL	매일 11:00 ~ 22:00 / 매일 라스트오더 ~ 21:00	https://www.instagram.com/onhwa_gangnam/
폴바셋 GFC점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3F7DBFCBEFEE4EBBB409152194FEE853	3.1	37.5000581193953	127.036505357435	서울 강남구 테헤란로 152	02-2112-3887	월~금 07:30 ~ 21:00 / 토,일 11:00 ~ 18:00	http://www.baristapaulbassett.co.kr
헬로룸카페	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F96A3E13757964DDCB0299B27AEC8AF33	2.2	37.5021077178398	127.027182985214	서울 강남구 강남대로102길 16	NULL	매일 00:00 ~ 24:00	NULL
스타벅스 역삼아레나빌딩점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2A6A41F34352420B96A968C7FEB935BB	3.8	37.501139803827904	127.04311041790872	서울 강남구 언주로 425	1522-3232	매일 07:00 ~ 22:00	http://www.starbucks.co.kr
메가MGC커피 강남CGV점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3CA2308CFF404CDB8B957A6103E4ADE6	2.0	37.50178894031359	127.02639574712532	서울 강남구 강남대로 438	02-555-0656	월~금 08:00 ~ 22:00 / 토,일 09:00 ~ 22:00	https://www.mega-mgccoffee.com/
오리지널팬케이크하우스 센터필드점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F05EA3999664C49758EC68FD6203ECD72	3.9	37.50363170050348	127.0413882814928	서울 강남구 테헤란로 231	02-6985-7216	매일 08:00 ~ 20:00	http://www.originalpancakehouse.co.kr/
알렉산더커피스튜디오	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FF04780213C8A4E59B213E2951C671B6B	4.7	37.505182521351	127.045756960348	서울 강남구 테헤란로51길 23	010-4181-4128	월~금 07:00 ~ 18:00 / 토 10:00 ~ 18:00	https://www.instagram.com/alexandercoffeestudio/
디저트39 강남 테헤란로점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA15FAB7EFB9A44C0AC20D53667E99F0D	3.4	37.4977283224454	127.029298371216	서울 강남구 테헤란로4길 6	02-555-0390	월~토 07:00 ~ 22:00	http://www.dessert39.com
백억커피 강남점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCB31617A3ECA4314AC8C93AABADC178E	1.0	37.4934486244642	127.035556793665	서울 강남구 역삼로14길 18	070-4833-1020	매일 00:00 ~ 24:00	NULL
스타벅스 역삼럭키점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F220C924955E006C423	4.9	37.4922328473087	127.039400866037	서울 강남구 도곡로 183	1522-3232	월~금 07:00 ~ 20:00 / 토,일 08:00 ~ 20:00	http://www.starbucks.co.kr
메가MGC커피 역삼GFC점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD54B7C35E043459FA7473F582AC189BA	1.0	37.49916403482871	127.0374209378493	서울 강남구 논현로 429	02-501-0656	월~금 07:30 ~ 22:00 / 토,일 09:00 ~ 22:00	https://www.mega-mgccoffee.com/
투썸플레이스 선릉ING점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F0884C20427ED44D293CB43748259AC51	4.2	37.503217294026136	127.04610296099298	서울 강남구 테헤란로 318	02-566-2388	월~금 07:00 ~ 18:00	http://www.twosome.co.kr
카페바이이브릭 강남본점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FF61FD408DD674B9DB61276D9B3B20CD2	4.7	37.49373046877851	127.03304202447065	서울 강남구 역삼로 122	02-555-9848	월~금 08:00 ~ 19:30 / 토,일 12:00 ~ 21:00	https://www.instagram.com/cafe_byibriq
셀렉커피랩	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F68E15E2F380A4D07802C3C2100A880AA	4.6	37.5056934758663	127.040595470315	서울 강남구 테헤란로39길 50	0507-1403-6334	매일 00:00 ~ 24:00	https://www.instagram.com/selectcoffeelab/
본부케	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFA7060212B224784BE214EDEA26ABE4D	3.3	37.5030692402211	127.02652625623	서울 강남구 강남대로106길 11	NULL	월~토 10:30 ~ 23:00 / 월~토 라스트오더 ~ 22:40	NULL
투썸플레이스 역삼자이점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F89B220EDDDD449BB98915E97FFED9D28	NULL	37.5002747065111	127.04346954683	서울 강남구 언주로 419	02-2039-9366	월~금 08:00 ~ 21:00 / 토,일 09:00 ~ 21:00	NULL
빽다방 강남역태극당점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F763B53DA262B4F6BA02D3B86518EADC4	3.7	37.49521055643932	127.0306905627297	서울 강남구 테헤란로4길 46	02-501-8467	월~토 07:00 ~ 22:00 / 일 07:00 ~ 21:00	http://www.paikdabang.com
엠플라운지	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F9E3F4DC1310548A093165BBEB2450559	3.7	37.4962080772172	127.039439141257	서울 강남구 논현로 404	02-508-7847	월~금 18:00 ~ 01:00 / 일 18:00 ~ 24:00	http://www.mple.kr/
스타벅스 테헤란로아남타워점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDE89F17CED654D3BB8D751943AAE35F5	4.9	37.50359439751481	127.0448478380021	서울 강남구 테헤란로 311	1522-3232	월~금 07:00 ~ 21:00 / 토,일 09:00 ~ 18:00	https://www.starbucks.co.kr
마이디주스 강남점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F84F621FDB2AF4AA1ACD839F1259382B8	4.4	37.50068016071785	127.0287205004465	서울 강남구 테헤란로5길 31	02-596-3379	매일 11:00 ~ 22:00	NULL
커피빈 역삼포스틸타워뒷점	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3C137842864B4CE6907958F347615AC1	4.8	37.49912896829196	127.0342092125734	서울 강남구 테헤란로20길 10	02-554-9962	월~금 07:00 ~ 22:00 / 토 08:00 ~ 22:00 / 일 09:00 ~ 20:00	http://www.coffeebeankorea.com
모벰버	//t1.kakaocdn.net/thumb/T800x0.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8175CFAB52E941D196E4AFEEDAE346F0	3.1	37.50501556701342	127.02966312973534	서울 강남구 봉은사로16길 17	02-568-0688	매일 10:00 ~ 23:00	http://movembercls.modoo.at
